rep,run,shelf,plate,line,trt,read time,start,end,start count,end count,germinated,notes
1,2,8,266,177-1,20,2/13/16 8:44,59.32,107.23,0,0,0,
1,1,2,70,177-2,0,1/20/16 8:30,0,54,0,0,0,
1,1,2,70,177-2,0,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,70,177-2,0,1/28/16 8:28,198.17,245.97,4,4,0,
1,1,2,70,177-2,0,1/30/16 9:29,245.97,294.98,4,4,0,
1,1,2,70,177-2,0,2/1/16 8:38,294.98,342.13,4,4,0,
1,1,2,70,177-2,0,2/3/16 8:23,342.13,389.88,4,4,0,
1,1,2,70,177-2,0,2/5/16 8:08,389.88,437.63,4,4,0,
1,1,5,170,177-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,5,170,177-2,20,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,170,177-2,20,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,170,177-2,20,1/26/16 8:53,150.53,198.38,0,0,0,
1,1,5,170,177-2,20,1/30/16 9:39,246.18,295.15,3,3,0,
1,1,5,170,177-2,20,2/5/16 8:57,390.2,438.45,6,6,0,
1,1,8,286,177-2,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,286,177-2,15,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,286,177-2,15,1/28/16 8:50,198.55,246.33,4,4,0,
1,1,8,286,177-2,15,1/30/16 9:56,246.33,295.43,4,4,0,
1,1,8,286,177-2,15,2/1/16 8:59,295.43,342.48,4,4,0,
1,1,8,286,177-2,15,2/3/16 8:53,342.48,390.38,4,4,0,
1,1,8,286,177-2,15,2/5/16 10:54,390.38,440.4,4,4,0,
1,1,9,308,177-2,10,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,308,177-2,10,1/26/16 9:07,150.73,198.62,5,5,0,
1,1,9,308,177-2,10,1/30/16 9:56,246.33,295.43,6,6,0,
1,1,9,308,177-2,10,2/1/16 8:59,295.43,342.48,6,6,0,
1,1,9,308,177-2,10,2/3/16 8:58,342.48,390.47,6,6,0,
1,1,9,308,177-2,10,2/5/16 11:07,390.47,440.62,6,6,0,
1,1,3,85,179-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,3,85,179-1,15,1/22/16 8:29,54,101.98,0,0,0,
1,1,3,85,179-1,15,2/3/16 8:32,342.18,390.03,9,9,0,
1,1,3,85,179-1,15,2/5/16 8:24,390.03,437.9,9,9,0,
1,1,4,133,179-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,4,133,179-1,20,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,133,179-1,20,1/24/16 8:59,101.98,150.48,0,0,0,
1,1,4,133,179-1,20,1/30/16 9:39,246.1,295.15,7,7,0,
1,1,4,133,179-1,20,2/1/16 8:46,295.15,342.27,7,7,0,
1,1,8,261,179-1,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,261,179-1,10,1/28/16 8:50,198.55,246.33,10,10,0,
1,1,8,261,179-1,10,1/30/16 9:56,246.33,295.43,10,10,0,
1,1,8,261,179-1,10,2/1/16 8:59,295.43,342.48,10,10,0,
1,1,8,261,179-1,10,2/3/16 8:53,342.48,390.38,10,10,0,
1,1,8,261,179-1,10,2/5/16 10:54,390.38,440.4,10,10,0,
1,1,8,261,179-1,10,,440.4,Inf,10,10,0,
1,1,9,315,179-1,0,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,315,179-1,0,1/30/16 9:56,246.33,295.43,10,10,0,
1,1,9,315,179-1,0,2/1/16 8:59,295.43,342.48,10,10,0,
1,1,9,315,179-1,0,2/3/16 8:58,342.48,390.47,10,10,0,
1,1,9,315,179-1,0,2/5/16 11:07,390.47,440.62,10,10,0,
1,1,9,315,179-1,0,,440.62,Inf,10,10,0,
1,2,2,58,179-2,15,2/11/16 8:37,0,60.37,0,0,0,
1,2,2,58,179-2,15,2/13/16 8:29,60.37,108.23,0,0,0,
1,2,7,227,179-2,0,2/11/16 8:47,0,59.45,0,0,0,
1,2,7,227,179-2,0,2/13/16 8:42,59.45,107.37,1,1,0,
1,2,8,273,179-2,20,2/11/16 8:49,0,59.32,0,0,0,
1,2,8,273,179-2,20,2/13/16 8:44,59.32,107.23,0,0,0,
1,2,8,279,179-2,10,2/11/16 8:49,0,59.32,0,0,0,
1,2,8,279,179-2,10,2/13/16 8:44,59.32,107.23,0,0,0,
1,1,1,1,181-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,1,1,181-1,0,1/26/16 8:37,150.33,198.12,8,8,0,
1,1,1,1,181-1,0,1/30/16 9:25,245.97,294.92,8,8,0,
1,1,1,1,181-1,0,2/3/16 8:23,342.03,389.88,9,9,0,
1,1,1,1,181-1,0,2/5/16 8:08,389.88,437.63,9,9,0,
1,1,3,75,181-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,3,75,181-1,10,1/26/16 8:43,150.43,198.22,6,6,0,
1,1,3,75,181-1,10,2/1/16 8:41,295.05,342.18,8,8,0,
1,1,3,75,181-1,10,2/3/16 8:32,342.18,390.03,8,8,0,
1,1,3,75,181-1,10,2/5/16 8:24,390.03,437.9,8,8,0,
1,1,3,95,181-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,3,95,181-1,20,1/22/16 8:29,54,101.98,0,0,0,
1,1,3,95,181-1,20,1/26/16 8:43,150.43,198.22,1,1,0,
1,1,3,95,181-1,20,1/28/16 8:33,198.22,246.05,1,1,0,
1,1,3,95,181-1,20,,437.9,Inf,10,10,0,
1,1,5,175,181-1,15,1/22/16 8:34,54.07,102.07,1,1,0,
1,1,5,175,181-1,15,1/28/16 8:41,198.38,246.18,8,8,0,
1,1,5,175,181-1,15,2/1/16 8:51,295.15,342.35,9,9,0,
1,1,5,175,181-1,15,2/3/16 8:42,342.35,390.2,9,9,0,
1,1,5,175,181-1,15,2/5/16 8:57,390.2,438.45,9,9,0,
1,1,4,127,182-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,4,127,182-1,0,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,127,182-1,0,1/28/16 8:36,198.32,246.1,5,5,0,
1,1,4,127,182-1,0,2/3/16 8:32,342.27,390.03,7,7,0,
1,1,4,127,182-1,0,2/5/16 8:24,390.03,437.9,7,7,0,
1,1,5,158,182-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,5,158,182-1,10,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,158,182-1,10,1/26/16 8:53,150.53,198.38,6,6,0,
1,1,5,158,182-1,10,1/30/16 9:39,246.18,295.15,7,7,0,
1,1,5,158,182-1,10,2/3/16 8:42,342.35,390.2,8,8,0,
1,1,5,158,182-1,10,2/5/16 8:57,390.2,438.45,8,8,0,
1,1,6,211,182-1,15,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,211,182-1,15,1/28/16 8:45,198.43,246.25,7,7,0,
1,1,6,211,182-1,15,1/30/16 9:48,246.25,295.3,7,7,0,
1,1,6,211,182-1,15,2/3/16 8:42,342.43,390.2,8,8,0,
1,1,6,211,182-1,15,2/5/16 10:17,390.2,439.78,8,8,0,
1,1,7,238,182-1,20,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,238,182-1,20,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,238,182-1,20,1/28/16 8:47,198.48,246.28,5,5,0,
1,1,7,238,182-1,20,2/1/16 8:59,295.38,342.48,6,6,0,
1,1,7,238,182-1,20,2/3/16 8:42,342.48,390.2,6,6,0,
1,1,7,238,182-1,20,2/5/16 10:44,390.2,440.23,6,6,0,
1,2,4,118,183-1,10,2/11/16 8:41,0,59.93,,0,0,
1,2,4,118,183-1,10,2/13/16 8:33,59.93,107.8,0,0,0,
1,2,5,163,183-1,15,2/11/16 8:43,0,59.72,,0,0,
1,2,5,163,183-1,15,2/13/16 8:36,59.72,107.6,0,0,0,
1,2,7,225,183-1,0,2/11/16 8:47,0,59.45,,0,0,
1,2,7,225,183-1,0,2/13/16 8:42,59.45,107.37,0,0,0,
1,2,8,281,183-1,20,2/11/16 8:49,0,59.32,,0,0,
1,2,8,281,183-1,20,2/13/16 8:44,59.32,107.23,0,0,0,
1,1,2,68,184-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,2,68,184-1,15,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,68,184-1,15,1/28/16 8:28,198.17,245.97,9,9,0,
1,1,2,68,184-1,15,1/30/16 9:29,245.97,294.98,9,9,0,
1,1,2,68,184-1,15,2/1/16 8:38,294.98,342.13,9,9,0,
1,1,2,68,184-1,15,2/3/16 8:23,342.13,389.88,9,9,0,
1,1,2,68,184-1,15,2/5/16 8:08,389.88,437.63,9,9,0,
1,1,2,72,184-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,2,72,184-1,20,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,72,184-1,20,1/24/16 8:54,101.95,150.4,0,0,0,
1,1,2,72,184-1,20,1/30/16 9:29,245.97,294.98,7,7,0,
1,1,2,72,184-1,20,2/3/16 8:23,342.13,389.88,9,9,0,
1,1,2,72,184-1,20,2/5/16 8:08,389.88,437.63,9,9,0,
1,1,6,191,184-1,10,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,191,184-1,10,1/26/16 8:56,150.57,198.43,9,9,0,
1,1,6,191,184-1,10,1/28/16 8:45,198.43,246.25,9,9,0,
1,1,6,191,184-1,10,1/30/16 9:48,246.25,295.3,9,9,0,
1,1,6,191,184-1,10,2/1/16 8:56,295.3,342.43,9,9,0,
1,1,6,191,184-1,10,2/3/16 8:42,342.43,390.2,9,9,0,
1,1,6,191,184-1,10,2/5/16 10:17,390.2,439.78,9,9,0,
1,1,9,301,184-1,0,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,301,184-1,0,1/22/16 8:49,54.18,102.32,0,0,0,
1,1,9,301,184-1,0,1/30/16 9:56,246.33,295.43,8,8,0,
1,1,9,301,184-1,0,2/1/16 8:59,295.43,342.48,8,8,0,
1,1,9,301,184-1,0,2/3/16 8:58,342.48,390.47,8,8,0,
1,1,9,301,184-1,0,2/5/16 11:07,390.47,440.62,8,8,0,
1,2,1,1,185-1,20,2/11/16 8:35,0,60.58,,0,0,
1,2,1,1,185-1,20,2/13/16 8:26,60.58,108.43,0,0,0,
1,2,1,16,185-1,10,2/11/16 8:35,0,60.58,,0,0,
1,2,1,16,185-1,10,2/13/16 8:26,60.58,108.43,0,0,0,
1,2,1,31,185-1,15,2/11/16 8:35,0,60.58,,0,0,
1,2,1,31,185-1,15,2/13/16 8:26,60.58,108.43,1,1,0,
1,2,6,197,185-1,0,2/11/16 8:45,0,59.58,,0,0,
1,2,6,197,185-1,0,2/13/16 8:39,59.58,107.48,0,0,0,
1,2,3,86,185-2,15,2/11/16 8:39,0,60.15,,0,0,
1,2,3,86,185-2,15,2/13/16 8:31,60.15,108.02,0,0,0,
1,2,3,106,185-2,20,2/11/16 8:39,0,60.15,,0,0,
1,2,3,106,185-2,20,2/13/16 8:31,60.15,108.02,0,0,0,
1,2,5,169,185-2,0,2/11/16 8:43,0,59.72,,0,0,
1,2,5,169,185-2,0,2/13/16 8:36,59.72,107.6,0,0,0,
1,2,6,213,185-2,10,2/11/16 8:45,0,59.58,,0,0,
1,2,6,213,185-2,10,2/13/16 8:39,59.58,107.48,0,0,0,
1,1,1,32,186-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,1,32,186-1,20,1/22/16 8:24,54,101.9,0,0,0,
1,1,1,32,186-1,20,1/28/16 8:28,198.12,245.97,2,2,0,
1,1,1,32,186-1,20,1/30/16 9:25,245.97,294.92,2,2,0,
1,1,1,32,186-1,20,2/1/16 8:32,294.92,342.03,2,2,0,
1,1,1,32,186-1,20,2/3/16 8:23,342.03,389.88,2,2,0,
1,1,8,263,186-1,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,263,186-1,0,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,263,186-1,0,1/26/16 9:03,150.67,198.55,3,3,0,
1,1,8,263,186-1,0,2/1/16 8:59,295.43,342.48,5,5,0,
1,1,8,263,186-1,0,2/3/16 8:53,342.48,390.38,5,5,0,
1,1,8,263,186-1,0,2/5/16 10:54,390.38,440.4,5,5,0,
1,1,9,300,186-1,15,1/24/16 9:14,102.32,150.73,2,2,0,
1,1,9,300,186-1,15,1/28/16 8:50,198.62,246.33,4,4,0,
1,1,9,300,186-1,15,1/30/16 9:56,246.33,295.43,4,4,0,
1,1,9,300,186-1,15,2/1/16 8:59,295.43,342.48,4,4,0,
1,1,9,300,186-1,15,2/3/16 8:58,342.48,390.47,4,4,0,
1,1,9,300,186-1,15,2/5/16 11:07,390.47,440.62,4,4,0,
1,2,5,154,187-1,15,2/11/16 8:43,0,59.72,,0,0,
1,2,5,154,187-1,15,2/13/16 8:36,59.72,107.6,0,0,0,
1,2,8,259,187-1,20,2/11/16 8:49,0,59.32,,0,0,
1,2,8,259,187-1,20,2/13/16 8:44,59.32,107.23,0,0,0,
1,2,8,272,187-1,0,2/11/16 8:49,0,59.32,,0,0,
1,2,8,272,187-1,0,2/13/16 8:44,59.32,107.23,0,0,0,
1,1,1,13,187-2,10,1/20/16 8:30,0,54,0,0,0,
1,1,1,13,187-2,10,1/22/16 8:24,54,101.9,0,0,0,
1,1,1,13,187-2,10,1/30/16 9:25,245.97,294.92,9,9,0,
1,1,1,13,187-2,10,2/3/16 8:23,342.03,389.88,10,10,0,
1,1,1,13,187-2,10,2/5/16 8:08,389.88,437.63,10,10,0,
1,1,1,13,187-2,10,,437.63,Inf,10,10,0,
1,1,4,120,187-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,4,120,187-2,20,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,120,187-2,20,1/24/16 8:59,101.98,150.48,0,0,0,
1,1,4,120,187-2,20,1/30/16 9:39,246.1,295.15,3,3,0,
1,1,8,279,187-2,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,279,187-2,15,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,279,187-2,15,2/3/16 8:53,342.48,390.38,6,6,0,
1,1,8,279,187-2,15,2/5/16 10:54,390.38,440.4,6,6,0,
1,1,8,283,187-2,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,283,187-2,0,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,283,187-2,0,1/24/16 9:10,102.28,150.67,0,0,0,
1,1,8,283,187-2,0,2/1/16 8:59,295.43,342.48,10,10,0,
1,1,8,283,187-2,0,2/3/16 8:53,342.48,390.38,10,10,0,
1,1,8,283,187-2,0,2/5/16 10:54,390.38,440.4,10,10,0,
1,1,8,283,187-2,0,,440.4,Inf,10,10,0,
1,1,4,122,188-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,4,122,188-1,15,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,122,188-1,15,2/1/16 8:46,295.15,342.27,10,10,0,
1,1,4,122,188-1,15,2/3/16 8:32,342.27,390.03,10,10,0,
1,1,4,122,188-1,15,2/5/16 8:24,390.03,437.9,10,10,0,
1,1,4,122,188-1,15,,437.9,Inf,10,10,0,
1,1,4,137,188-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,4,137,188-1,20,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,137,188-1,20,1/24/16 8:59,101.98,150.48,0,0,0,
1,1,4,137,188-1,20,1/30/16 9:39,246.1,295.15,4,4,0,
1,1,4,137,188-1,20,2/5/16 8:24,390.03,437.9,9,9,0,
1,1,7,241,188-1,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,241,188-1,10,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,241,188-1,10,1/30/16 9:53,246.28,295.38,10,10,0,
1,1,7,241,188-1,10,2/1/16 8:59,295.38,342.48,10,10,0,
1,1,7,241,188-1,10,2/3/16 8:42,342.48,390.2,10,10,0,
1,1,7,241,188-1,10,2/5/16 10:44,390.2,440.23,10,10,0,
1,1,7,241,188-1,10,,440.23,Inf,10,10,0,
1,1,8,274,188-1,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,274,188-1,0,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,274,188-1,0,1/30/16 9:56,246.33,295.43,10,10,0,
1,1,8,274,188-1,0,2/1/16 8:59,295.43,342.48,10,10,0,
1,1,8,274,188-1,0,2/3/16 8:53,342.48,390.38,10,10,0,
1,1,8,274,188-1,0,2/5/16 10:54,390.38,440.4,10,10,0,
1,1,8,274,188-1,0,,440.4,Inf,10,10,0,
1,2,1,14,188-2,0,2/11/16 8:35,0,60.58,,0,0,
1,2,1,14,188-2,0,2/13/16 8:26,60.58,108.43,0,0,0,
1,2,1,27,188-2,15,2/11/16 8:35,0,60.58,,0,0,
1,2,1,27,188-2,15,2/13/16 8:26,60.58,108.43,0,0,0,
1,2,2,49,188-2,10,2/11/16 8:37,0,60.37,,0,0,
1,2,2,49,188-2,10,2/13/16 8:29,60.37,108.23,0,0,0,
1,2,3,100,188-2,20,2/11/16 8:39,0,60.15,,0,0,
1,2,3,100,188-2,20,2/13/16 8:31,60.15,108.02,0,0,0,
1,1,3,92,189-1,10,1/20/16 8:30,0,54,0,0,0,
1,1,3,92,189-1,10,1/22/16 8:29,54,101.98,0,0,0,
1,1,3,92,189-1,10,1/28/16 8:33,198.22,246.05,5,5,0,
1,1,3,92,189-1,10,1/30/16 9:33,246.05,295.05,5,5,0,
1,1,3,92,189-1,10,2/3/16 8:32,342.18,390.03,6,6,0,
1,1,3,92,189-1,10,2/5/16 8:24,390.03,437.9,6,6,0,
1,1,4,115,189-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,4,115,189-1,0,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,115,189-1,0,1/24/16 8:59,101.98,150.48,0,0,0,
1,1,4,115,189-1,0,1/30/16 9:39,246.1,295.15,3,3,0,
1,1,4,115,189-1,0,2/1/16 8:46,295.15,342.27,3,3,0,
1,1,4,115,189-1,0,2/3/16 8:32,342.27,390.03,3,3,0,
1,1,4,115,189-1,0,2/5/16 8:24,390.03,437.9,3,3,0,
1,1,5,172,189-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,5,172,189-1,15,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,172,189-1,15,1/30/16 9:39,246.18,295.15,4,4,0,
1,1,5,172,189-1,15,2/1/16 8:51,295.15,342.35,4,4,0,
1,1,5,172,189-1,15,2/3/16 8:42,342.35,390.2,4,4,0,
1,1,5,172,189-1,15,2/5/16 8:57,390.2,438.45,4,4,0,
1,1,8,257,189-1,20,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,257,189-1,20,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,257,189-1,20,1/24/16 9:10,102.28,150.67,0,0,0,
1,1,8,257,189-1,20,1/26/16 9:03,150.67,198.55,0,0,0,
1,1,8,257,189-1,20,2/1/16 8:59,295.43,342.48,2,2,0,
1,1,8,257,189-1,20,2/3/16 8:53,342.48,390.38,2,2,0,
1,1,4,140,190-1,0,1/20/16 8:30,0,54,0,0,0,
1,1,4,140,190-1,0,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,140,190-1,0,1/30/16 9:39,246.1,295.15,7,7,0,
1,1,4,140,190-1,0,2/5/16 8:24,390.03,437.9,9,9,0,
1,1,5,168,190-1,20,1/20/16 8:30,0,54,0,0,0,
1,1,5,168,190-1,20,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,168,190-1,20,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,168,190-1,20,2/1/16 8:51,295.15,342.35,6,6,0,
1,1,5,168,190-1,20,2/3/16 8:42,342.35,390.2,6,6,0,
1,1,5,168,190-1,20,2/5/16 8:57,390.2,438.45,6,6,0,
1,1,8,262,190-1,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,262,190-1,10,1/28/16 8:50,198.55,246.33,7,7,0,
1,1,8,262,190-1,10,1/30/16 9:56,246.33,295.43,7,7,0,
1,1,8,262,190-1,10,2/3/16 8:53,342.48,390.38,9,9,0,
1,1,8,262,190-1,10,2/5/16 10:54,390.38,440.4,9,9,0,
1,1,8,282,190-1,15,1/20/16 8:38,0,54.13,0,0,0,
1,1,8,282,190-1,15,1/22/16 8:47,54.13,102.28,0,0,0,
1,1,8,282,190-1,15,2/1/16 8:59,295.43,342.48,6,6,0,
1,1,8,282,190-1,15,2/3/16 8:53,342.48,390.38,6,6,0,
1,1,8,282,190-1,15,2/5/16 10:54,390.38,440.4,6,6,0,
1,1,2,52,190-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,2,52,190-2,20,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,52,190-2,20,1/24/16 8:54,101.95,150.4,0,0,0,
1,1,2,52,190-2,20,1/28/16 8:28,198.17,245.97,2,2,0,
1,1,2,52,190-2,20,2/1/16 8:38,294.98,342.13,6,6,0,
1,1,2,52,190-2,20,2/3/16 8:23,342.13,389.88,6,6,0,
1,1,4,123,190-2,0,1/20/16 8:30,0,54,0,0,0,
1,1,4,123,190-2,0,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,123,190-2,0,1/24/16 8:59,101.98,150.48,0,0,0,
1,1,4,123,190-2,0,1/26/16 8:49,150.48,198.32,0,0,0,
1,1,4,123,190-2,0,2/1/16 8:46,295.15,342.27,3,3,0,
1,1,4,123,190-2,0,2/3/16 8:32,342.27,390.03,3,3,0,
1,1,4,139,190-2,10,1/20/16 8:30,0,54,0,0,0,
1,1,4,139,190-2,10,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,139,190-2,10,1/24/16 8:59,101.98,150.48,0,0,0,
1,1,4,139,190-2,10,2/3/16 8:32,342.27,390.03,5,5,0,
1,1,5,148,190-2,15,1/20/16 8:30,0,54,0,0,0,
1,1,5,148,190-2,15,1/22/16 8:34,54,102.07,0,0,0,
1,1,5,148,190-2,15,1/24/16 9:02,102.07,150.53,0,0,0,
1,1,5,148,190-2,15,2/1/16 8:51,295.15,342.35,5,5,0,
1,1,5,148,190-2,15,2/3/16 8:42,342.35,390.2,5,5,0,
1,1,4,112,191-2,10,1/20/16 8:30,0,54,0,0,0,
1,1,4,112,191-2,10,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,112,191-2,10,1/28/16 8:36,198.32,246.1,9,9,0,
1,1,4,112,191-2,10,2/1/16 8:46,295.15,342.27,10,10,0,
1,1,4,112,191-2,10,2/3/16 8:32,342.27,390.03,10,10,0,
1,1,4,112,191-2,10,2/5/16 8:24,390.03,437.9,10,10,0,
1,1,4,112,191-2,10,,437.9,Inf,10,10,0,
1,1,6,194,191-2,15,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,194,191-2,15,1/22/16 8:34,54.07,102.07,0,0,0,
1,1,6,194,191-2,15,1/24/16 9:04,102.07,150.57,0,0,0,
1,1,6,194,191-2,15,2/1/16 8:56,295.3,342.43,8,8,0,
1,1,6,194,191-2,15,2/3/16 8:42,342.43,390.2,8,8,0,
1,1,6,194,191-2,15,2/5/16 10:17,390.2,439.78,8,8,0,
1,1,6,200,191-2,0,1/20/16 8:34,0,54.07,0,0,0,
1,1,6,200,191-2,0,1/22/16 8:34,54.07,102.07,0,0,0,
1,1,6,200,191-2,0,2/1/16 8:56,295.3,342.43,7,7,0,
1,1,6,200,191-2,0,2/5/16 10:17,390.2,439.78,8,8,0,
1,1,9,319,191-2,20,1/20/16 8:41,0,54.18,0,0,0,
1,1,9,319,191-2,20,1/22/16 8:49,54.18,102.32,0,0,0,
1,1,9,319,191-2,20,1/24/16 9:14,102.32,150.73,0,0,0,
1,1,9,319,191-2,20,1/26/16 9:07,150.73,198.62,0,0,0,
1,1,9,319,191-2,20,1/30/16 9:56,246.33,295.43,2,2,0,
1,1,9,319,191-2,20,2/3/16 8:58,342.48,390.47,4,4,0,
1,2,3,89,202-1,20,2/11/16 8:39,0,60.15,,0,0,
1,2,3,89,202-1,20,2/13/16 8:31,60.15,108.02,0,0,0,
1,2,4,121,202-1,10,2/11/16 8:41,0,59.93,,0,0,
1,2,4,143,202-1,15,2/11/16 8:41,0,59.93,,0,0,
1,2,4,143,202-1,15,2/13/16 8:33,59.93,107.8,0,0,0,
1,2,9,311,202-1,0,2/11/16 8:51,0,59.1,,0,0,
1,2,9,311,202-1,0,2/13/16 8:46,59.1,107.02,0,0,0,
1,2,5,168,204-1,10,2/11/16 8:43,0,59.72,,0,0,
1,2,5,168,204-1,10,2/13/16 8:36,59.72,107.6,0,0,0,
1,2,5,175,204-1,0,2/11/16 8:43,0,59.72,,0,0,
1,2,5,175,204-1,0,2/13/16 8:36,59.72,107.6,0,0,0,
1,2,7,245,204-1,20,2/11/16 8:47,0,59.45,,0,0,
1,2,7,245,204-1,20,2/13/16 8:42,59.45,107.37,0,0,0,
1,2,8,255,204-1,15,2/11/16 8:49,0,59.32,,0,0,
1,2,8,255,204-1,15,2/13/16 8:44,59.32,107.23,0,0,0,
1,1,2,49,204-2,20,1/20/16 8:30,0,54,0,0,0,
1,1,2,49,204-2,20,1/22/16 8:27,54,101.95,0,0,0,
1,1,2,49,204-2,20,1/24/16 8:54,101.95,150.4,0,0,0,
1,1,2,49,204-2,20,1/26/16 8:40,150.4,198.17,0,0,0,
1,1,2,49,204-2,20,1/28/16 8:28,198.17,245.97,0,0,0,
1,1,2,49,204-2,20,1/30/16 9:29,245.97,294.98,0,0,0,
1,1,2,49,204-2,20,2/1/16 8:38,294.98,342.13,0,0,0,
1,1,2,49,204-2,20,2/3/16 8:23,342.13,389.88,0,0,0,
1,1,2,49,204-2,20,2/5/16 8:08,389.88,437.63,0,0,0,
1,1,2,49,204-2,20,,437.63,Inf,0,10,0,
1,1,4,132,204-2,15,1/20/16 8:30,0,54,0,0,0,
1,1,4,132,204-2,15,1/22/16 8:29,54,101.98,0,0,0,
1,1,4,132,204-2,15,1/24/16 8:59,101.98,150.48,0,0,0,
1,1,4,132,204-2,15,1/26/16 8:49,150.48,198.32,0,0,0,
1,1,4,132,204-2,15,1/28/16 8:36,198.32,246.1,0,0,0,
1,1,4,132,204-2,15,1/30/16 9:39,246.1,295.15,0,0,0,
1,1,4,132,204-2,15,2/1/16 8:46,295.15,342.27,0,0,0,
1,1,4,132,204-2,15,2/3/16 8:32,342.27,390.03,0,0,0,
1,1,4,132,204-2,15,2/5/16 8:24,390.03,437.9,0,0,0,
1,1,4,132,204-2,15,,437.9,Inf,0,10,0,
1,1,7,218,204-2,10,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,218,204-2,10,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,218,204-2,10,1/24/16 9:07,102.18,150.62,0,0,0,
1,1,7,218,204-2,10,1/26/16 8:59,150.62,198.48,0,0,0,
1,1,7,218,204-2,10,2/5/16 10:44,390.2,440.23,10,10,0,
1,1,7,218,204-2,10,,440.23,Inf,10,10,0,
1,1,7,219,204-2,0,1/20/16 8:38,0,54.13,0,0,0,
1,1,7,219,204-2,0,1/22/16 8:41,54.13,102.18,0,0,0,
1,1,7,219,204-2,0,1/24/16 9:07,102.18,150.62,0,0,0,
1,1,7,219,204-2,0,1/26/16 8:59,150.62,198.48,0,0,0,
1,1,7,219,204-2,0,2/3/16 8:42,342.48,390.2,9,9,0,
1,1,7,219,204-2,0,2/5/16 10:44,390.2,440.23,9,9,0,
1,1,1,7,208-1,15,1/20/16 8:30,0,54,0,0,0,
1,1,1,7,208-1,15,1/22/16 8:24,54,101.9,0,0,0,
1,1,1,7,208-1,15,1/24/16 8:50,101.9,150.33,0,0,0,
1,1,1,7,208-1,15,1/26/16 8:37,150.33,198.12,0,0,0,
1,1,1,7,208-1,15,1/28/16 8:28,198.12,245.97,0,0,0,
