rep,run,shelf,plate,line,trt,type,end,status,germinated,,
4,8,2,56,215-1,20,,453,0,0,,
4,8,2,56,215-1,20,,500,0,0,,
4,8,2,56,215-1,20,,Inf,0,4,,
4,8,2,57,179-2,15,,65.75,0,0,,
4,8,2,57,179-2,15,,114.25,0,0,,
4,8,2,57,179-2,15,,163.5,0,0,,
4,8,2,57,179-2,15,,211,0,0,,
4,8,2,57,179-2,15,,257,0,0,,
4,8,2,57,179-2,15,,308.1666667,0,0,,
4,8,2,57,179-2,15,,356.5833333,0,0,,
4,8,2,57,179-2,15,,404,0,0,,
4,8,2,57,179-2,15,,453,0,0,,
4,8,2,57,179-2,15,,500,0,0,,
4,8,2,57,179-2,15,,Inf,0,0,,
4,8,2,58,98-1,10,,65.75,0,0,,
4,8,2,58,98-1,10,,114.25,0,0,,
4,8,2,58,98-1,10,,163.5,0,0,,
4,8,2,58,98-1,10,,211,0,0,,
4,8,2,58,98-1,10,,257,0,0,,
4,8,2,58,98-1,10,,308.1666667,0,0,,
4,8,2,58,98-1,10,,356.5833333,0,0,,
4,8,2,58,98-1,10,,404,0,0,,
4,8,2,58,98-1,10,,453,0,0,,
4,8,2,58,98-1,10,,500,0,0,,
4,8,2,58,98-1,10,,Inf,0,0,,
4,8,2,59,130-2,15,,65.75,0,0,,
4,8,2,59,130-2,15,,114.25,0,0,,
4,8,2,59,130-2,15,,163.5,0,0,,
4,8,2,59,130-2,15,,211,0,0,,
4,8,2,59,130-2,15,,257,0,0,,
4,8,2,59,130-2,15,,308.1666667,0,0,,
4,8,2,59,130-2,15,,356.5833333,0,0,,
4,8,2,59,130-2,15,,404,0,0,,
4,8,2,59,130-2,15,,453,0,0,,
4,8,2,59,130-2,15,,500,0,0,,
4,8,2,59,130-2,15,,Inf,0,6,,
4,8,2,60,131-2,15,,65.75,0,0,,
4,8,2,60,131-2,15,,114.25,0,0,,
4,8,2,60,131-2,15,,163.5,0,1,,
4,8,2,60,131-2,15,,211,0,0,,
4,8,2,60,131-2,15,,257,0,0,,
4,8,2,60,131-2,15,,308.1666667,0,0,,
4,8,2,60,131-2,15,,356.5833333,0,0,,
4,8,2,60,131-2,15,,404,0,0,,
4,8,2,60,131-2,15,,453,0,0,,
4,8,2,60,131-2,15,,500,0,0,,
4,8,2,60,131-2,15,,Inf,0,1,,
4,8,2,61,135-2,10,,65.75,0,0,,
4,8,2,61,135-2,10,,114.25,0,0,,
4,8,2,61,135-2,10,,163.5,0,0,,
4,8,2,61,135-2,10,,211,0,0,,
4,8,2,61,135-2,10,,257,0,0,,
4,8,2,61,135-2,10,,308.1666667,0,1,,
4,8,2,61,135-2,10,,356.5833333,0,0,,
4,8,2,61,135-2,10,,404,0,0,,
4,8,2,61,135-2,10,,453,0,0,,
4,8,2,61,135-2,10,,500,0,2,,
4,8,2,61,135-2,10,,Inf,0,4,,
4,8,2,62,79-2,0,,65.75,0,0,,
4,8,2,62,79-2,0,,114.25,0,0,,
4,8,2,62,79-2,0,,163.5,0,1,,
4,8,2,62,79-2,0,,211,0,0,,
4,8,2,62,79-2,0,,257,0,0,,
4,8,2,62,79-2,0,,308.1666667,0,0,,
4,8,2,62,79-2,0,,356.5833333,0,0,,
4,8,2,62,79-2,0,,404,0,0,,
4,8,2,62,79-2,0,,453,0,0,,
4,8,2,62,79-2,0,,500,0,0,,
4,8,2,62,79-2,0,,Inf,0,0,,
4,8,2,63,185-2,10,,65.75,0,0,,
4,8,2,63,185-2,10,,114.25,0,0,,
4,8,2,63,185-2,10,,163.5,0,0,,
4,8,2,63,185-2,10,,211,0,0,,
4,8,2,63,185-2,10,,257,0,0,,
4,8,2,63,185-2,10,,308.1666667,0,0,,
4,8,2,63,185-2,10,,356.5833333,0,0,,
4,8,2,63,185-2,10,,404,0,0,,
4,8,2,63,185-2,10,,453,0,0,,
4,8,2,63,185-2,10,,500,0,0,,
4,8,2,63,185-2,10,,Inf,0,0,,
4,8,2,64,132-1,0,,65.75,0,0,,
4,8,2,64,132-1,0,,114.25,0,0,,
4,8,2,64,132-1,0,,163.5,0,0,,
4,8,2,64,132-1,0,,211,0,0,,
4,8,2,64,132-1,0,,257,0,0,,
4,8,2,64,132-1,0,,308.1666667,0,0,,
4,8,2,64,132-1,0,,356.5833333,0,0,,
4,8,2,64,132-1,0,,404,0,0,,
4,8,2,64,132-1,0,,453,0,0,,
4,8,2,64,132-1,0,,500,0,0,,
4,8,2,64,132-1,0,,Inf,0,9,,
4,8,2,65,183-1,20,,65.75,0,1,,
4,8,2,65,183-1,20,,114.25,0,0,,
4,8,2,65,183-1,20,,163.5,0,1,,
4,8,2,65,183-1,20,,211,0,0,,
4,8,2,65,183-1,20,,257,0,0,,
4,8,2,65,183-1,20,,308.1666667,0,0,,
4,8,2,65,183-1,20,,356.5833333,0,0,,
4,8,2,65,183-1,20,,404,0,0,,
4,8,2,65,183-1,20,,453,0,0,,
4,8,2,65,183-1,20,,500,0,0,,
4,8,2,65,183-1,20,,Inf,0,2,,
4,8,2,66,202-1,20,,65.75,0,0,,
4,8,2,66,202-1,20,,114.25,0,0,,
4,8,2,66,202-1,20,,163.5,0,0,,
4,8,2,66,202-1,20,,211,0,0,,
4,8,2,66,202-1,20,,257,0,0,,
4,8,2,66,202-1,20,,308.1666667,0,0,,
4,8,2,66,202-1,20,,356.5833333,0,0,,
4,8,2,66,202-1,20,,404,0,0,,
4,8,2,66,202-1,20,,453,0,0,,
4,8,2,66,202-1,20,,500,0,0,,
4,8,2,66,202-1,20,,Inf,0,1,,
4,8,2,67,130-1,15,,65.75,0,0,,
4,8,2,67,130-1,15,,114.25,0,2,,
4,8,2,67,130-1,15,,163.5,0,0,,
4,8,2,67,130-1,15,,211,0,0,,
4,8,2,67,130-1,15,,257,0,0,,
4,8,2,67,130-1,15,,308.1666667,0,0,,
4,8,2,67,130-1,15,,356.5833333,0,0,,
4,8,2,67,130-1,15,,404,0,0,,
4,8,2,67,130-1,15,,453,0,0,,
4,8,2,67,130-1,15,,500,0,0,,
4,8,2,67,130-1,15,,Inf,0,2,,
4,8,2,68,151-2,10,,65.75,0,1,,
4,8,2,68,151-2,10,,114.25,0,0,,
4,8,2,68,151-2,10,,163.5,0,0,,
4,8,2,68,151-2,10,,211,0,0,,
4,8,2,68,151-2,10,,257,0,0,,
4,8,2,68,151-2,10,,308.1666667,0,0,,
4,8,2,68,151-2,10,,356.5833333,0,1,,
4,8,2,68,151-2,10,,404,0,0,,
4,8,2,68,151-2,10,,453,0,0,,
4,8,2,68,151-2,10,,500,0,0,,
4,8,2,68,151-2,10,,Inf,0,6,,
4,8,2,69,208-2,15,,65.75,0,0,,
4,8,2,69,208-2,15,,114.25,0,0,,
4,8,2,69,208-2,15,,163.5,0,0,,
4,8,2,69,208-2,15,,211,0,0,,
4,8,2,69,208-2,15,,257,0,0,,
4,8,2,69,208-2,15,,308.1666667,0,0,,
4,8,2,69,208-2,15,,356.5833333,0,0,,
4,8,2,69,208-2,15,,404,0,0,,
4,8,2,69,208-2,15,,453,0,0,,
4,8,2,69,208-2,15,,500,0,0,,
4,8,2,69,208-2,15,,Inf,0,0,,
4,8,2,70,168-1,10,,65.75,0,0,,
4,8,2,70,168-1,10,,114.25,0,0,,
4,8,2,70,168-1,10,,163.5,0,1,,
4,8,2,70,168-1,10,,211,0,0,,
4,8,2,70,168-1,10,,257,0,0,,
4,8,2,70,168-1,10,,308.1666667,0,0,,
4,8,2,70,168-1,10,,356.5833333,0,0,,
4,8,2,70,168-1,10,,404,0,0,,
4,8,2,70,168-1,10,,453,0,0,,
4,8,2,70,168-1,10,,500,0,0,,
4,8,2,70,168-1,10,,Inf,0,0,,
4,8,2,71,140-1,15,,65.75,0,NA,,
4,8,2,71,140-1,15,,114.25,0,NA,,
4,8,2,71,140-1,15,,163.5,0,NA,,
4,8,2,71,140-1,15,,211,0,NA,,
4,8,2,71,140-1,15,,257,0,NA,,
4,8,2,71,140-1,15,,308.1666667,0,NA,,
4,8,2,71,140-1,15,,356.5833333,0,NA,,
4,8,2,71,140-1,15,,404,0,NA,,
4,8,2,71,140-1,15,,453,0,NA,,
4,8,2,71,140-1,15,,500,0,NA,,
4,8,2,71,140-1,15,,Inf,0,NA,,
4,8,2,72,102-1,15,,65.75,0,NA,,
4,8,2,72,102-1,15,,114.25,0,NA,,
4,8,2,72,102-1,15,,163.5,0,NA,,
4,8,2,72,102-1,15,,211,0,NA,,
4,8,2,72,102-1,15,,257,0,NA,,
4,8,2,72,102-1,15,,308.1666667,0,NA,,
4,8,2,72,102-1,15,,356.5833333,0,NA,,
4,8,2,72,102-1,15,,404,0,NA,,
4,8,2,72,102-1,15,,453,0,NA,,
4,8,2,72,102-1,15,,500,0,NA,,
4,8,2,72,102-1,15,,Inf,0,NA,,
4,8,3,73,202-1,15,,65.75,0,0,,
4,8,3,73,202-1,15,,114.25,0,0,,
4,8,3,73,202-1,15,,163.6666667,0,0,,
4,8,3,73,202-1,15,,211,0,0,,
4,8,3,73,202-1,15,,258,0,0,,
4,8,3,73,202-1,15,,308.1666667,0,0,,
4,8,3,73,202-1,15,,356.5833333,0,0,,
4,8,3,73,202-1,15,,404,0,0,,
4,8,3,73,202-1,15,,453,0,0,,
4,8,3,73,202-1,15,,500,0,0,,
4,8,3,73,202-1,15,,Inf,0,0,,
4,8,3,74,184-1,20,,65.75,0,0,,
4,8,3,74,184-1,20,,114.25,0,0,,
4,8,3,74,184-1,20,,163.6666667,0,0,,
4,8,3,74,184-1,20,,211,0,0,,
4,8,3,74,184-1,20,,258,0,0,,
4,8,3,74,184-1,20,,308.1666667,0,0,,
4,8,3,74,184-1,20,,356.5833333,0,0,,
4,8,3,74,184-1,20,,404,0,0,,
4,8,3,74,184-1,20,,453,0,0,,
4,8,3,74,184-1,20,,500,0,0,,
4,8,3,74,184-1,20,,Inf,0,2,,
4,8,3,76,145-2,10,,65.75,0,0,,
4,8,3,76,145-2,10,,114.25,0,0,,
4,8,3,76,145-2,10,,163.6666667,0,0,,
4,8,3,76,145-2,10,,211,0,0,,
4,8,3,76,145-2,10,,258,0,0,,
4,8,3,76,145-2,10,,308.1666667,0,0,,
4,8,3,76,145-2,10,,356.5833333,0,0,,
4,8,3,76,145-2,10,,404,0,0,,
4,8,3,76,145-2,10,,453,0,0,,
4,8,3,76,145-2,10,,500,0,0,,
4,8,3,76,145-2,10,,Inf,0,2,,
4,8,3,77,179-1,0,,65.75,0,0,,
4,8,3,77,179-1,0,,114.25,0,0,,
4,8,3,77,179-1,0,,163.6666667,0,0,,
4,8,3,77,179-1,0,,211,0,0,,
4,8,3,77,179-1,0,,258,0,0,,
4,8,3,77,179-1,0,,308.1666667,0,0,,
4,8,3,77,179-1,0,,356.5833333,0,0,,
4,8,3,77,179-1,0,,404,0,0,,
4,8,3,77,179-1,0,,453,0,0,,
4,8,3,77,179-1,0,,500,0,0,,
4,8,3,77,179-1,0,,Inf,0,0,,
4,8,3,78,150-1,15,,65.75,0,0,,
4,8,3,78,150-1,15,,114.25,0,0,,
4,8,3,78,150-1,15,,163.6666667,0,5,,
4,8,3,78,150-1,15,,211,0,0,,
4,8,3,78,150-1,15,,258,0,0,,
4,8,3,78,150-1,15,,308.1666667,0,0,,
4,8,3,78,150-1,15,,356.5833333,0,0,,
4,8,3,78,150-1,15,,404,0,0,,
4,8,3,78,150-1,15,,453,0,0,,
4,8,3,78,150-1,15,,500,0,0,,
4,8,3,78,150-1,15,,Inf,0,0,,
4,8,3,81,145-1,10,,65.75,0,0,,
4,8,3,81,145-1,10,,114.25,0,1,,
4,8,3,81,145-1,10,,163.6666667,0,0,,
4,8,3,81,145-1,10,,211,0,0,,
4,8,3,81,145-1,10,,258,0,0,,
4,8,3,81,145-1,10,,308.1666667,0,0,,
4,8,3,81,145-1,10,,356.5833333,0,0,,
4,8,3,81,145-1,10,,404,0,0,,
4,8,3,81,145-1,10,,453,0,0,,
4,8,3,81,145-1,10,,500,0,0,,
4,8,3,81,145-1,10,,Inf,0,2,,
4,8,3,82,100-1,10,,65.75,0,0,,
4,8,3,82,100-1,10,,114.25,0,0,,
4,8,3,82,100-1,10,,163.6666667,0,0,,
4,8,3,82,100-1,10,,211,0,0,,
4,8,3,82,100-1,10,,258,0,0,,
4,8,3,82,100-1,10,,308.1666667,0,1,,
4,8,3,82,100-1,10,,356.5833333,0,0,,
4,8,3,82,100-1,10,,404,0,0,,
4,8,3,82,100-1,10,,453,0,0,,
4,8,3,82,100-1,10,,500,0,0,,
4,8,3,82,100-1,10,,Inf,0,0,,
4,8,3,83,132-1,10,,65.75,0,NA,,
4,8,3,83,132-1,10,,114.25,0,NA,,
4,8,3,83,132-1,10,,163.6666667,0,NA,,
4,8,3,83,132-1,10,,211,0,NA,,
4,8,3,83,132-1,10,,258,0,NA,,
4,8,3,83,132-1,10,,308.1666667,0,NA,,
4,8,3,83,132-1,10,,356.5833333,0,NA,,
4,8,3,83,132-1,10,,404,0,NA,,
4,8,3,83,132-1,10,,453,0,NA,,
4,8,3,83,132-1,10,,500,0,NA,,
4,8,3,83,132-1,10,,Inf,0,NA,,
4,8,3,84,163-2,10,,65.75,0,0,,
4,8,3,84,163-2,10,,114.25,0,0,,
4,8,3,84,163-2,10,,163.6666667,0,0,,
4,8,3,84,163-2,10,,211,0,0,,
4,8,3,84,163-2,10,,258,0,0,,
4,8,3,84,163-2,10,,308.1666667,0,0,,
4,8,3,84,163-2,10,,356.5833333,0,0,,
4,8,3,84,163-2,10,,404,0,0,,
4,8,3,84,163-2,10,,453,0,0,,
4,8,3,84,163-2,10,,500,0,0,,
4,8,3,84,163-2,10,,Inf,0,3,,
4,8,3,86,169-1,15,,65.75,0,0,,
4,8,3,86,169-1,15,,114.25,0,0,,
4,8,3,86,169-1,15,,163.6666667,0,0,,
4,8,3,86,169-1,15,,211,0,0,,
4,8,3,86,169-1,15,,258,0,0,,
4,8,3,86,169-1,15,,308.1666667,0,0,,
4,8,3,86,169-1,15,,356.5833333,0,0,,
4,8,3,86,169-1,15,,404,0,0,,
4,8,3,86,169-1,15,,453,0,0,,
4,8,3,86,169-1,15,,500,0,0,,
4,8,3,86,169-1,15,,Inf,0,0,,
4,8,3,87,Johnny's,0,,65.75,0,0,,
4,8,3,87,Johnny's,0,,114.25,0,0,,
4,8,3,87,Johnny's,0,,163.6666667,0,0,,
4,8,3,87,Johnny's,0,,211,0,0,,
4,8,3,87,Johnny's,0,,258,0,0,,
4,8,3,87,Johnny's,0,,308.1666667,0,0,,
4,8,3,87,Johnny's,0,,356.5833333,0,0,,
4,8,3,87,Johnny's,0,,404,0,0,,
4,8,3,87,Johnny's,0,,453,0,0,,
4,8,3,87,Johnny's,0,,500,0,0,,
4,8,3,87,Johnny's,0,,Inf,0,6,,
4,8,3,88,181-1,20,,65.75,0,0,,
4,8,3,88,181-1,20,,114.25,0,0,,
4,8,3,88,181-1,20,,163.6666667,0,0,,
4,8,3,88,181-1,20,,211,0,0,,
4,8,3,88,181-1,20,,258,0,0,,
4,8,3,88,181-1,20,,308.1666667,0,0,,
4,8,3,88,181-1,20,,356.5833333,0,0,,
4,8,3,88,181-1,20,,404,0,0,,
4,8,3,88,181-1,20,,453,0,0,,
4,8,3,88,181-1,20,,500,0,0,,
4,8,3,88,181-1,20,,Inf,0,0,,
4,8,3,89,98-1,15,,65.75,0,0,,
4,8,3,89,98-1,15,,114.25,0,0,,
4,8,3,89,98-1,15,,163.6666667,0,0,,
4,8,3,89,98-1,15,,211,0,0,,
4,8,3,89,98-1,15,,258,0,0,,
4,8,3,89,98-1,15,,308.1666667,0,0,,
4,8,3,89,98-1,15,,356.5833333,0,0,,
4,8,3,89,98-1,15,,404,0,0,,
4,8,3,89,98-1,15,,453,0,0,,
4,8,3,89,98-1,15,,500,0,0,,
4,8,3,89,98-1,15,,Inf,0,0,,
4,8,3,90,100-1,20,,65.75,0,0,,
4,8,3,90,100-1,20,,114.25,0,0,,
4,8,3,90,100-1,20,,163.6666667,0,0,,
4,8,3,90,100-1,20,,211,0,0,,
4,8,3,90,100-1,20,,258,0,0,,
4,8,3,90,100-1,20,,308.1666667,0,0,,
4,8,3,90,100-1,20,,356.5833333,0,0,,
4,8,3,90,100-1,20,,404,0,0,,
4,8,3,90,100-1,20,,453,0,0,,
4,8,3,90,100-1,20,,500,0,0,,
4,8,3,90,100-1,20,,Inf,0,0,,
4,8,3,92,104-2,20,,65.75,0,0,,
4,8,3,92,104-2,20,,114.25,0,0,,
4,8,3,92,104-2,20,,163.6666667,0,0,,
4,8,3,92,104-2,20,,211,0,0,,
4,8,3,92,104-2,20,,258,0,0,,
4,8,3,92,104-2,20,,308.1666667,0,0,,
4,8,3,92,104-2,20,,356.5833333,0,0,,
4,8,3,92,104-2,20,,404,0,0,,
4,8,3,92,104-2,20,,453,0,0,,
4,8,3,92,104-2,20,,500,0,0,,
4,8,3,92,104-2,20,,Inf,0,0,,
4,8,3,93,213-2,10,,65.75,0,0,,
4,8,3,93,213-2,10,,114.25,0,0,,
4,8,3,93,213-2,10,,163.6666667,0,0,,
4,8,3,93,213-2,10,,211,0,0,,
4,8,3,93,213-2,10,,258,0,0,,
4,8,3,93,213-2,10,,308.1666667,0,0,,
4,8,3,93,213-2,10,,356.5833333,0,0,,
4,8,3,93,213-2,10,,404,0,0,,
4,8,3,93,213-2,10,,453,0,0,,
4,8,3,93,213-2,10,,500,0,0,,
4,8,3,93,213-2,10,,Inf,0,0,,
4,8,3,94,150-1,0,,65.75,0,0,,
4,8,3,94,150-1,0,,114.25,0,2,,
4,8,3,94,150-1,0,,163.6666667,0,0,,
4,8,3,94,150-1,0,,211,0,0,,
4,8,3,94,150-1,0,,258,0,0,,
4,8,3,94,150-1,0,,308.1666667,0,0,,
4,8,3,94,150-1,0,,356.5833333,0,0,,
4,8,3,94,150-1,0,,404,0,0,,
4,8,3,94,150-1,0,,453,0,0,,
4,8,3,94,150-1,0,,500,0,0,,
4,8,3,94,150-1,0,,Inf,0,0,,
4,8,3,95,167-1,10,,65.75,0,0,,
4,8,3,95,167-1,10,,114.25,0,0,,
4,8,3,95,167-1,10,,163.6666667,0,0,,
4,8,3,95,167-1,10,,211,0,0,,
4,8,3,95,167-1,10,,258,0,0,,
4,8,3,95,167-1,10,,308.1666667,0,0,,
4,8,3,95,167-1,10,,356.5833333,0,0,,
4,8,3,95,167-1,10,,404,0,0,,
4,8,3,95,167-1,10,,453,0,0,,
4,8,3,95,167-1,10,,500,0,0,,
4,8,3,95,167-1,10,,Inf,0,6,,
4,8,3,96,143-1,10,,65.75,0,0,,
4,8,3,96,143-1,10,,114.25,0,0,,
4,8,3,96,143-1,10,,163.6666667,0,0,,
4,8,3,96,143-1,10,,211,0,0,,
4,8,3,96,143-1,10,,258,0,0,,
4,8,3,96,143-1,10,,308.1666667,0,0,,
4,8,3,96,143-1,10,,356.5833333,0,0,,
4,8,3,96,143-1,10,,404,0,0,,
4,8,3,96,143-1,10,,453,0,0,,
4,8,3,96,143-1,10,,500,0,1,,
4,8,3,96,143-1,10,,Inf,0,1,,
4,8,3,97,189-1,0,,65.75,0,0,,
4,8,3,97,189-1,0,,114.25,0,0,,
4,8,3,97,189-1,0,,163.6666667,0,0,,
4,8,3,97,189-1,0,,211,0,0,,
4,8,3,97,189-1,0,,258,0,0,,
4,8,3,97,189-1,0,,308.1666667,0,0,,
4,8,3,97,189-1,0,,356.5833333,0,0,,
4,8,3,97,189-1,0,,404,0,0,,
4,8,3,97,189-1,0,,453,0,0,,
4,8,3,97,189-1,0,,500,0,0,,
4,8,3,97,189-1,0,,Inf,0,4,,
4,8,3,98,140-1,20,,65.75,0,1,,
4,8,3,98,140-1,20,,114.25,0,0,,
4,8,3,98,140-1,20,,163.6666667,0,0,,
4,8,3,98,140-1,20,,211,0,3,,
4,8,3,98,140-1,20,,258,0,2,,
4,8,3,98,140-1,20,,308.1666667,0,0,,
4,8,3,98,140-1,20,,356.5833333,0,0,,
4,8,3,98,140-1,20,,404,0,0,,
4,8,3,98,140-1,20,,453,0,0,,
4,8,3,98,140-1,20,,500,0,0,,
4,8,3,98,140-1,20,,Inf,0,3,,
4,8,3,99,144-2,20,,65.75,0,0,,
4,8,3,99,144-2,20,,114.25,0,0,,
4,8,3,99,144-2,20,,163.6666667,0,0,,
4,8,3,99,144-2,20,,211,0,0,,
4,8,3,99,144-2,20,,258,0,0,,
4,8,3,99,144-2,20,,308.1666667,0,0,,
4,8,3,99,144-2,20,,356.5833333,0,0,,
4,8,3,99,144-2,20,,404,0,0,,
4,8,3,99,144-2,20,,453,0,0,,
4,8,3,99,144-2,20,,500,0,0,,
4,8,3,99,144-2,20,,Inf,0,3,,
4,8,3,100,79-1,15,,65.75,0,0,,
4,8,3,100,79-1,15,,114.25,0,0,,
4,8,3,100,79-1,15,,163.6666667,0,0,,
4,8,3,100,79-1,15,,211,0,0,,
4,8,3,100,79-1,15,,258,0,1,,
4,8,3,100,79-1,15,,308.1666667,0,1,,
4,8,3,100,79-1,15,,356.5833333,0,0,,
4,8,3,100,79-1,15,,404,0,0,,
4,8,3,100,79-1,15,,453,0,0,,
4,8,3,100,79-1,15,,500,0,0,,
4,8,3,100,79-1,15,,Inf,0,1,,
4,8,3,101,76-1,10,,65.75,0,0,,
4,8,3,101,76-1,10,,114.25,0,0,,
4,8,3,101,76-1,10,,163.6666667,0,0,,
4,8,3,101,76-1,10,,211,0,0,,
4,8,3,101,76-1,10,,258,0,0,,
4,8,3,101,76-1,10,,308.1666667,0,0,,
4,8,3,101,76-1,10,,356.5833333,0,0,,
4,8,3,101,76-1,10,,404,0,0,,
4,8,3,101,76-1,10,,453,0,0,,
4,8,3,101,76-1,10,,500,0,0,,
4,8,3,101,76-1,10,,Inf,0,2,,
4,8,3,102,213-2,0,,65.75,0,0,,
4,8,3,102,213-2,0,,114.25,0,0,,
4,8,3,102,213-2,0,,163.6666667,0,0,,
4,8,3,102,213-2,0,,211,0,0,,
4,8,3,102,213-2,0,,258,0,0,,
4,8,3,102,213-2,0,,308.1666667,0,0,,
4,8,3,102,213-2,0,,356.5833333,0,0,,
4,8,3,102,213-2,0,,404,0,0,,
4,8,3,102,213-2,0,,453,0,0,,
4,8,3,102,213-2,0,,500,0,0,,
4,8,3,102,213-2,0,,Inf,0,0,,
4,8,3,103,128-1,10,,65.75,0,0,,
4,8,3,103,128-1,10,,114.25,0,0,,
4,8,3,103,128-1,10,,163.6666667,0,0,,
4,8,3,103,128-1,10,,211,0,0,,
4,8,3,103,128-1,10,,258,0,0,,
4,8,3,103,128-1,10,,308.1666667,0,0,,
4,8,3,103,128-1,10,,356.5833333,0,0,,
4,8,3,103,128-1,10,,404,0,0,,
4,8,3,103,128-1,10,,453,0,0,,
4,8,3,103,128-1,10,,500,0,0,,
4,8,3,103,128-1,10,,Inf,0,3,,
4,8,3,104,174-2,20,,65.75,0,0,,
4,8,3,104,174-2,20,,114.25,0,0,,
4,8,3,104,174-2,20,,163.6666667,0,0,,
4,8,3,104,174-2,20,,211,0,0,,
4,8,3,104,174-2,20,,258,0,0,,
4,8,3,104,174-2,20,,308.1666667,0,3,,
4,8,3,104,174-2,20,,356.5833333,0,0,,
4,8,3,104,174-2,20,,404,0,0,,
4,8,3,104,174-2,20,,453,0,0,,
4,8,3,104,174-2,20,,500,0,0,,
4,8,3,104,174-2,20,,Inf,0,0,,
4,8,3,105,98-1,0,,65.75,0,0,,
4,8,3,105,98-1,0,,114.25,0,0,,
4,8,3,105,98-1,0,,163.6666667,0,0,,
4,8,3,105,98-1,0,,211,0,0,,
4,8,3,105,98-1,0,,258,0,0,,
4,8,3,105,98-1,0,,308.1666667,0,0,,
4,8,3,105,98-1,0,,356.5833333,0,0,,
4,8,3,105,98-1,0,,404,0,0,,
4,8,3,105,98-1,0,,453,0,0,,
4,8,3,105,98-1,0,,500,0,0,,
4,8,3,105,98-1,0,,Inf,0,0,,
4,8,3,106,140-2,10,,65.75,0,2,,
4,8,3,106,140-2,10,,114.25,0,0,,
4,8,3,106,140-2,10,,163.6666667,0,0,,
4,8,3,106,140-2,10,,211,0,0,,
4,8,3,106,140-2,10,,258,0,0,,
4,8,3,106,140-2,10,,308.1666667,0,0,,
4,8,3,106,140-2,10,,356.5833333,0,0,,
4,8,3,106,140-2,10,,404,0,0,,
4,8,3,106,140-2,10,,453,0,0,,
4,8,3,106,140-2,10,,500,0,0,,
4,8,3,106,140-2,10,,Inf,0,0,,
4,8,3,107,144-2,0,,65.75,0,0,,
4,8,3,107,144-2,0,,114.25,0,0,,
4,8,3,107,144-2,0,,163.6666667,0,0,,
4,8,3,107,144-2,0,,211,0,0,,
4,8,3,107,144-2,0,,258,0,0,,
4,8,3,107,144-2,0,,308.1666667,0,0,,
4,8,3,107,144-2,0,,356.5833333,0,0,,
4,8,3,107,144-2,0,,404,0,0,,
4,8,3,107,144-2,0,,453,0,0,,
4,8,3,107,144-2,0,,500,0,0,,
4,8,3,107,144-2,0,,Inf,0,5,,
4,8,3,108,174-1,0,,65.75,0,0,,
4,8,3,108,174-1,0,,114.25,0,0,,
4,8,3,108,174-1,0,,163.6666667,0,0,,
4,8,3,108,174-1,0,,211,0,0,,
4,8,3,108,174-1,0,,258,0,0,,
4,8,3,108,174-1,0,,308.1666667,0,0,,
4,8,3,108,174-1,0,,356.5833333,0,0,,
4,8,3,108,174-1,0,,404,0,0,,
4,8,3,108,174-1,0,,453,0,0,,
4,8,3,108,174-1,0,,500,0,0,,
4,8,3,108,174-1,0,,Inf,0,3,,
4,8,4,109,100-1,15,,65.75,0,0,,
4,8,4,109,100-1,15,,114.25,0,0,,
4,8,4,109,100-1,15,,163.6666667,0,0,,
4,8,4,109,100-1,15,,211,0,0,,
4,8,4,109,100-1,15,,258,0,0,,
4,8,4,109,100-1,15,,308.5,0,0,,
4,8,4,109,100-1,15,,356.5833333,0,0,,
4,8,4,109,100-1,15,,404,0,0,,
4,8,4,109,100-1,15,,453,0,0,,
4,8,4,109,100-1,15,,500,0,0,,
4,8,4,109,100-1,15,,Inf,0,0,,
4,8,4,110,100-1,10,,65.75,0,0,,
4,8,4,110,100-1,10,,114.25,0,0,,
4,8,4,110,100-1,10,,163.6666667,0,0,,
4,8,4,110,100-1,10,,211,0,0,,
4,8,4,110,100-1,10,,258,0,0,,
4,8,4,110,100-1,10,,308.5,0,0,,
4,8,4,110,100-1,10,,356.5833333,0,0,,
4,8,4,110,100-1,10,,404,0,0,,
4,8,4,110,100-1,10,,453,0,0,,
4,8,4,110,100-1,10,,500,0,0,,
4,8,4,110,100-1,10,,Inf,0,0,,
4,8,4,111,164-2,10,,65.75,0,NA,,
4,8,4,111,164-2,10,,114.25,0,NA,,
4,8,4,111,164-2,10,,163.6666667,0,NA,,
4,8,4,111,164-2,10,,211,0,NA,,
4,8,4,111,164-2,10,,258,0,NA,,
4,8,4,111,164-2,10,,308.5,0,NA,,
4,8,4,111,164-2,10,,356.5833333,0,NA,,
4,8,4,111,164-2,10,,404,0,NA,,
4,8,4,111,164-2,10,,453,0,NA,,
4,8,4,111,164-2,10,,500,0,NA,,
4,8,4,111,164-2,10,,Inf,0,NA,,
4,8,4,112,Johnny's,20,,65.75,0,0,,
4,8,4,112,Johnny's,20,,114.25,0,0,,
4,8,4,112,Johnny's,20,,163.6666667,0,1,,
4,8,4,112,Johnny's,20,,211,0,0,,
4,8,4,112,Johnny's,20,,258,0,0,,
4,8,4,112,Johnny's,20,,308.5,0,0,,
4,8,4,112,Johnny's,20,,356.5833333,0,0,,
4,8,4,112,Johnny's,20,,404,0,0,,
4,8,4,112,Johnny's,20,,453,0,0,,
4,8,4,112,Johnny's,20,,500,0,0,,
4,8,4,112,Johnny's,20,,Inf,0,3,,
4,8,4,113,151-2,20,,65.75,0,0,,
