"","sampleid","line","rep","run","shelf","plate","trt","type","end","status","germinated","notes","pedigree","planting.date","landrace.abb","loc_id","region","pop","population.type","landrace.name","cultivation","main.use"
"3445","CanParaje5","149-1",1,1,1,16,20,"E3",150.3333333,1,2,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3446","CanParaje5","149-1",2,4,4,114,10,"E3",114.33,1,5,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3447","CanParaje5","149-1",2,4,6,215,20,"E3",497.5,0,2,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3448","CanParaje5","149-1",2,4,6,215,20,"E3",160.15,1,3,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3449","CanParaje5","149-1",2,4,4,114,10,"E3",160.23,1,1,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3450","CanParaje5","149-1",2,4,3,96,0,"E3",208.3,1,1,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3451","CanParaje5","149-1",2,4,4,114,10,"E3",114.33,1,5,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3452","CanParaje5","149-1",2,4,3,96,0,"E3",256.45,1,1,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3453","CanParaje5","149-1",2,4,3,97,15,"E3",114.48,1,3,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3454","CanParaje5","149-1",2,4,3,97,15,"E3",114.48,1,3,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3455","CanParaje5","149-1",1,1,9,294,0,"E3",150.7333333,1,6,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3456","CanParaje5","149-1",1,1,3,86,10,"E3",150.4333333,1,3,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3457","CanParaje5","149-1",1,1,1,16,20,"E3",150.3333333,1,2,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3458","CanParaje5","149-1",2,4,6,215,20,"E3",497.5,0,2,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3459","CanParaje5","149-1",2,4,4,114,10,"E3",114.33,1,5,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3460","CanParaje5","149-1",1,1,9,302,15,"E3",198.6166667,1,7,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3461","CanParaje5","149-1",2,4,3,97,15,"E3",114.48,1,3,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3462","CanParaje5","149-1",1,1,9,302,15,"E3",198.6166667,1,7,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3463","CanParaje5","149-1",1,1,9,294,0,"E3",150.7333333,1,6,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3464","CanParaje5","149-1",1,1,9,302,15,"E3",198.6166667,1,7,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3465","CanParaje5","149-1",2,4,6,215,20,"E3",160.15,1,3,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3466","CanParaje5","149-1",1,1,1,16,20,"E3",245.9666667,1,2,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3467","CanParaje5","149-1",1,1,9,302,15,"E3",198.6166667,1,7,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3468","CanParaje5","149-1",1,1,9,294,0,"E3",150.7333333,1,6,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3469","CanParaje5","149-1",2,4,4,114,10,"E3",66.72,1,1,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3470","CanParaje5","149-1",1,1,9,302,15,"E3",198.6166667,1,7,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3471","CanParaje5","149-1",1,1,3,86,10,"E3",198.2166667,1,1,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3472","CanParaje5","149-1",1,1,9,294,0,"E3",150.7333333,1,6,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3473","CanParaje5","149-1",1,1,9,302,15,"E3",542.5,0,1,NA,"14CAg149-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3474","CanParaje6","150-1",2,3,3,101,0,"E3",60.86666667,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3475","CanParaje6","150-1",2,3,8,267,20,"E3",157.05,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3476","CanParaje6","150-1",1,2,7,241,20,"E3",205.6166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3477","CanParaje6","150-1",2,3,7,251,10,"E3",157.6166667,1,7,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3478","CanParaje6","150-1",2,3,8,267,20,"E3",157.05,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3479","CanParaje6","150-1",2,3,3,101,0,"E3",157.8666667,1,3,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3480","CanParaje6","150-1",1,2,4,140,10,"E3",107.8,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3481","CanParaje6","150-1",1,2,7,241,20,"E3",205.6166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3482","CanParaje6","150-1",1,2,4,140,10,"E3",107.8,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3483","CanParaje6","150-1",1,2,4,140,10,"E3",205.85,1,1,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3484","CanParaje6","150-1",1,2,1,18,15,"E3",156.35,1,3,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3485","CanParaje6","150-1",2,3,3,101,0,"E3",60.86666667,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3486","CanParaje6","150-1",1,2,9,305,0,"E3",155.1,1,2,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3487","CanParaje6","150-1",2,3,8,267,20,"E3",157.05,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3488","CanParaje6","150-1",1,2,9,305,0,"E3",107.0166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3489","CanParaje6","150-1",1,2,4,140,10,"E3",155.7833333,1,2,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3490","CanParaje6","150-1",2,3,9,321,15,"E3",497.5,0,1,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3491","CanParaje6","150-1",1,2,9,305,0,"E3",107.0166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3492","CanParaje6","150-1",1,2,4,140,10,"E3",107.8,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3493","CanParaje6","150-1",2,3,3,101,0,"E3",60.86666667,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3494","CanParaje6","150-1",1,2,7,241,20,"E3",205.6166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3495","CanParaje6","150-1",2,3,9,321,15,"E3",156.7,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3496","CanParaje6","150-1",2,3,3,101,0,"E3",60.86666667,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3497","CanParaje6","150-1",2,3,8,267,20,"E3",253.9333333,1,1,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3498","CanParaje6","150-1",1,2,4,140,10,"E3",155.7833333,1,2,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3499","CanParaje6","150-1",2,3,8,267,20,"E3",157.05,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3500","CanParaje6","150-1",2,3,7,251,10,"E3",157.6166667,1,7,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3501","CanParaje6","150-1",2,3,9,321,15,"E3",156.7,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3502","CanParaje6","150-1",1,2,4,140,10,"E3",107.8,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3503","CanParaje6","150-1",1,2,1,18,15,"E3",108.4333333,1,6,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3504","CanParaje6","150-1",1,2,1,18,15,"E3",108.4333333,1,6,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3505","CanParaje6","150-1",1,2,7,241,20,"E3",205.6166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3506","CanParaje6","150-1",1,2,1,18,15,"E3",156.35,1,3,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3507","CanParaje6","150-2",1,1,6,196,0,"E3",198.4333333,1,1,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3508","CanParaje6","150-2",1,1,5,153,10,"E3",542.5,1,3,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3509","CanParaje6","150-1",2,3,7,251,10,"E3",157.6166667,1,7,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3510","CanParaje6","150-2",2,4,8,282,15,"E3",114.2,1,1,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3511","CanParaje6","150-2",1,1,7,224,15,"E3",542.5,1,4,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3512","CanParaje6","150-2",2,4,8,258,10,"E3",114.2,1,1,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3513","CanParaje6","150-2",1,1,5,153,10,"E3",102.0666667,1,2,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3514","CanParaje6","150-2",2,4,3,92,20,"E3",256.45,1,1,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3515","CanParaje6","150-2",1,1,5,153,10,"E3",542.5,1,3,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3516","CanParaje6","150-1",2,3,8,267,20,"E3",205.8,1,1,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3517","CanParaje6","150-1",2,3,7,251,10,"E3",157.6166667,1,7,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3518","CanParaje6","150-1",1,2,9,305,0,"E3",107.0166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3519","CanParaje6","150-1",2,3,8,267,20,"E3",157.05,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3520","CanParaje6","150-1",2,3,7,251,10,"E3",157.6166667,1,7,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3521","CanParaje6","150-1",1,2,9,305,0,"E3",107.0166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3522","CanParaje6","150-1",2,3,7,251,10,"E3",157.6166667,1,7,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3523","CanParaje6","150-1",2,3,7,251,10,"E3",157.6166667,1,7,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3524","CanParaje6","150-1",2,3,3,101,0,"E3",157.8666667,1,3,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3525","CanParaje6","150-1",2,3,9,321,15,"E3",156.7,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3526","CanParaje6","150-1",1,2,9,305,0,"E3",107.0166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3527","CanParaje6","150-1",2,3,3,101,0,"E3",157.8666667,1,3,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3528","CanParaje6","150-1",1,2,9,305,0,"E3",155.1,1,2,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3529","CanParaje6","150-2",1,1,6,196,0,"E3",542.5,1,2,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3530","CanParaje6","150-2",1,1,6,196,0,"E3",150.5666667,1,1,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3531","CanParaje6","150-1",1,2,1,18,15,"E3",156.35,1,3,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3532","CanParaje6","150-1",1,2,1,18,15,"E3",108.4333333,1,6,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3533","CanParaje6","150-1",1,2,1,18,15,"E3",108.4333333,1,6,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3534","CanParaje6","150-1",1,2,7,241,20,"E3",205.6166667,1,5,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3535","CanParaje6","150-2",1,1,7,224,15,"E3",102.1833333,1,1,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3536","CanParaje6","150-2",1,1,5,159,20,"E3",198.3833333,1,1,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3537","CanParaje6","150-2",1,1,7,224,15,"E3",542.5,1,4,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3538","CanParaje6","150-2",1,1,5,159,20,"E3",542.5,1,3,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3539","CanParaje6","150-2",1,1,5,153,10,"E3",542.5,1,3,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3540","CanParaje6","150-2",1,1,5,159,20,"E3",542.5,1,3,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3541","CanParaje6","150-2",1,1,5,153,10,"E3",102.0666667,1,2,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3542","CanParaje6","150-2",1,1,6,196,0,"E3",542.5,1,2,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3543","CanParaje6","150-1",1,2,1,18,15,"E3",108.4333333,1,6,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3544","CanParaje6","150-2",1,1,5,159,20,"E3",542.5,1,3,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3545","CanParaje6","150-2",1,1,7,224,15,"E3",542.5,1,4,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3546","CanParaje6","150-2",1,1,7,224,15,"E3",542.5,1,4,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3547","CanParaje6","150-1",2,3,9,321,15,"E3",156.7,1,4,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3548","CanParaje6","150-1",1,2,1,18,15,"E3",108.4333333,1,6,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3549","CanParaje6","150-2",1,1,5,153,10,"E3",246.1833333,1,1,NA,"14CAg150-2","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3550","CanParaje6","150-1",2,3,7,251,10,"E3",60.83333333,1,1,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3551","CanParaje6","150-1",1,2,7,241,20,"E3",155.4,1,1,NA,"14CAg150-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3552","CanParaje7","151-1",1,2,7,221,0,"E3",107.3666667,1,4,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3553","CanParaje7","151-1",2,4,4,129,20,"E3",160.23,1,4,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3554","CanParaje7","151-1",1,2,7,221,0,"E3",107.3666667,1,4,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3555","CanParaje7","151-1",1,2,2,53,15,"E3",108.2333333,1,3,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3556","CanParaje7","151-1",2,4,4,129,20,"E3",114.33,1,3,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3557","CanParaje7","151-1",2,4,5,148,10,"E3",66.65,1,3,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3558","CanParaje7","151-1",1,2,2,53,15,"E3",156.1666667,1,2,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3559","CanParaje7","151-1",1,2,2,53,15,"E3",108.2333333,1,3,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3560","CanParaje7","151-1",1,2,5,173,20,"E3",542.5,1,2,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3561","CanParaje7","151-1",1,2,2,53,15,"E3",156.1666667,1,2,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3562","CanParaje7","151-1",1,2,7,221,0,"E3",542.5,0,1,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3563","CanParaje7","151-1",1,2,5,173,20,"E3",205.8,1,5,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3564","CanParaje7","151-1",2,4,4,129,20,"E3",160.23,1,4,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3565","CanParaje7","151-1",1,2,7,221,0,"E3",155.4,1,1,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3566","CanParaje7","151-1",1,2,5,173,20,"E3",542.5,1,2,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
"3567","CanParaje7","151-1",1,2,6,201,10,"E3",155.5,1,7,NA,"14CAg151-1","11/10/14","CAg",22,"central valleys","CAg_27","landrace","Chile de Agua","Plantation","Fresh"
