sampleid,line,X,rep,run,shelf,plate,trt,end,status,viable,number,pedigree,planting.date,landrace.abb,region,pop,population.type,landrace.name,cultivation,main.use,uniqueplate
CanAnil2,76-1,5893.5,3,5,7,245,10,109.5,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_245
CanAnil2,76-1,5863,3,5,7,234,15,61.8,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_234
CanAnil2,76-1,7895.3,4,8,2,49,15,114.2,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,8612.5,4,8,8,270,20,114.2,1,1,7,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,2110.4,1,2,7,223,15,107.4,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_223
CanAnil2,76-1,4309,2,3,8,270,15,157.1,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_270
CanAnil2,76-1,5893.1,3,5,7,245,10,109.5,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_245
CanAnil2,76-1,2090.1,1,2,7,218,20,155.4,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,5865.1,3,5,7,234,15,156.8,1,1,2,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_234
CanAnil2,76-1,2089.4,1,2,7,218,20,107.4,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,4214,2,3,7,238,0,157.6,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_238
CanAnil2,76-1,4309.6,2,3,8,270,15,157.1,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_270
CanAnil2,76-1,2110.7,1,2,7,223,15,107.4,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_223
CanAnil2,76-1,4309.2,2,3,8,270,15,157.1,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_270
CanAnil2,76-1,2090.2,1,2,7,218,20,155.4,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,7895,4,8,2,49,15,114.2,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,4309.5,2,3,8,270,15,157.1,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_270
CanAnil2,76-1,8612.4,4,8,8,270,20,114.2,1,1,7,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,8612.3,4,8,8,270,20,114.2,1,1,7,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,4215.3,2,3,7,238,0,60.8,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_238
CanAnil2,76-1,4214.2,2,3,7,238,0,157.6,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_238
CanAnil2,76-1,4303.2,2,3,8,268,10,157.1,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_268
CanAnil2,76-1,5864,3,5,7,234,15,109.5,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_234
CanAnil2,76-1,2518,2,3,1,2,20,496,0,0,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,7896,4,8,2,49,15,500,0,1,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,8612,4,8,8,270,20,114.2,1,1,7,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,7895.6,4,8,2,49,15,114.2,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,4304.3,2,3,8,268,10,60,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_268
CanAnil2,76-1,4303.1,2,3,8,268,10,157.1,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_268
CanAnil2,76-1,2517.2,2,3,1,2,20,158,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,4304.5,2,3,8,268,10,60,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_268
CanAnil2,76-1,4304,2,3,8,268,10,60,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_268
CanAnil2,76-1,5863.1,3,5,7,234,15,61.8,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_234
CanAnil2,76-1,7895.7,4,8,2,49,15,114.2,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,2517.5,2,3,1,2,20,158,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,2517.1,2,3,1,2,20,158,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,2517.6,2,3,1,2,20,158,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,8612.2,4,8,8,270,20,114.2,1,1,7,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,4305,2,3,8,268,10,496,0,0,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_268
CanAnil2,76-1,8612.1,4,8,8,270,20,114.2,1,1,7,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,5863.2,3,5,7,234,15,61.8,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_234
CanAnil2,76-1,2517,2,3,1,2,20,158,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,2517.4,2,3,1,2,20,158,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,2089.1,1,2,7,218,20,107.4,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,2091,1,2,7,218,20,542.5,0,1,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,2090,1,2,7,218,20,155.4,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,5864.1,3,5,7,234,15,109.5,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_234
CanAnil2,76-1,2089.3,1,2,7,218,20,107.4,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,2089,1,2,7,218,20,107.4,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,8158.5,4,8,4,124,0,114.2,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_124
CanAnil2,76-1,2517.8,2,3,1,2,20,158,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,7897,4,8,2,49,15,500,0,0,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,2110.5,1,2,7,223,15,107.4,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_223
CanAnil2,76-1,2110.3,1,2,7,223,15,107.4,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_223
CanAnil2,76-1,2110.1,1,2,7,223,15,107.4,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_223
CanAnil2,76-1,5864.2,3,5,7,234,15,109.5,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_234
CanAnil2,76-1,5864.3,3,5,7,234,15,109.5,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_234
CanAnil2,76-1,4215,2,3,7,238,0,60.8,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_238
CanAnil2,76-1,2517.7,2,3,1,2,20,158,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,4215.2,2,3,7,238,0,60.8,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_238
CanAnil2,76-1,4214.1,2,3,7,238,0,157.6,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_238
CanAnil2,76-1,8612.6,4,8,8,270,20,114.2,1,1,7,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,2089.2,1,2,7,218,20,107.4,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,4216.1,2,3,7,238,0,496,0,1,2,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_238
CanAnil2,76-1,4216,2,3,7,238,0,496,0,1,2,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_238
CanAnil2,76-1,4304.1,2,3,8,268,10,60,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_268
CanAnil2,76-1,2089.5,1,2,7,218,20,107.4,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_218
CanAnil2,76-1,7895.1,4,8,2,49,15,114.2,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,7895.4,4,8,2,49,15,114.2,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,7895.2,4,8,2,49,15,114.2,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,5893.7,3,5,7,245,10,109.5,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_245
CanAnil2,76-1,5893.8,3,5,7,245,10,109.5,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_245
CanAnil2,76-1,2110.2,1,2,7,223,15,107.4,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_223
CanAnil2,76-1,4303,2,3,8,268,10,157.1,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_268
CanAnil2,76-1,4304.4,2,3,8,268,10,60,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_268
CanAnil2,76-1,2517.3,2,3,1,2,20,158,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_2
CanAnil2,76-1,8159,4,8,4,124,0,500,0,0,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_124
CanAnil2,76-1,2110,1,2,7,223,15,107.4,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_223
CanAnil2,76-1,2112,1,2,7,223,15,542.5,0,0,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,2_223
CanAnil2,76-1,8158.4,4,8,4,124,0,114.2,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_124
CanAnil2,76-1,4311,2,3,8,270,15,496,0,0,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_270
CanAnil2,76-1,8158.3,4,8,4,124,0,114.2,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_124
CanAnil2,76-1,8158.2,4,8,4,124,0,114.2,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_124
CanAnil2,76-1,8157.1,4,8,4,124,0,65.8,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_124
CanAnil2,76-1,8614,4,8,8,270,20,211,1,1,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,8613,4,8,8,270,20,164,1,1,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,8157.2,4,8,4,124,0,65.8,1,1,3,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_124
CanAnil2,76-1,8158,4,8,4,124,0,114.2,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_124
CanAnil2,76-1,5893.2,3,5,7,245,10,109.5,1,1,9,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_245
CanAnil2,76-1,4309.1,2,3,8,270,15,157.1,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_270
CanAnil2,76-1,8158.1,4,8,4,124,0,114.2,1,1,6,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_124
CanAnil2,76-1,8615,4,8,8,270,20,500,0,0,1,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_270
CanAnil2,76-1,5865,3,5,7,234,15,156.8,1,1,2,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,5_234
CanAnil2,76-1,7895.5,4,8,2,49,15,114.2,1,1,8,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,8_49
CanAnil2,76-1,4215.1,2,3,7,238,0,60.8,1,1,4,14CRo76-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_238
CanAnil3,77-1,32,1,1,1,9,10,150.3,1,1,3,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_9
CanAnil3,77-1,31.4,1,1,1,9,10,101.9,1,1,7,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_9
CanAnil3,77-1,32.1,1,1,1,9,10,150.3,1,1,3,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_9
CanAnil3,77-1,525.5,1,1,4,134,20,198.3,1,1,6,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_134
CanAnil3,77-1,6602.2,3,6,7,217,10,120,1,1,7,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_217
CanAnil3,77-1,92.1,1,1,1,24,15,198.1,1,1,2,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_24
CanAnil3,77-1,6222.3,3,6,2,58,20,168,1,1,6,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_58
CanAnil3,77-1,6993,4,7,1,25,10,298.8,1,1,3,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,7_25
CanAnil3,77-1,2689.3,2,3,2,47,0,157.8,1,1,8,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_47
CanAnil3,77-1,527,1,1,4,134,20,295.1,1,1,1,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_134
CanAnil3,77-1,31.2,1,1,1,9,10,101.9,1,1,7,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_9
CanAnil3,77-1,6623.4,3,6,7,229,15,120,1,1,5,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_229
CanAnil3,77-1,5074,3,6,5,154,0,528,0,0,1,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_154
CanAnil3,77-1,6452.2,3,6,5,154,0,168,1,1,3,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_154
CanAnil3,77-1,6993.1,4,7,1,25,10,298.8,1,1,3,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,7_25
CanAnil3,77-1,2894,2,3,3,108,20,206.8,1,1,1,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_108
CanAnil3,77-1,526,1,1,4,134,20,246.1,1,1,2,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_134
CanAnil3,77-1,6623,3,6,7,229,15,120,1,1,5,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_229
CanAnil3,77-1,92,1,1,1,24,15,198.1,1,1,2,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_24
CanAnil3,77-1,91.2,1,1,1,24,15,150.3,1,1,5,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_24
CanAnil3,77-1,6990,4,7,1,25,10,107.3,1,1,1,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,7_25
CanAnil3,77-1,525.1,1,1,4,134,20,198.3,1,1,6,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_134
CanAnil3,77-1,6623.3,3,6,7,229,15,120,1,1,5,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_229
CanAnil3,77-1,6993.2,4,7,1,25,10,298.8,1,1,3,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,7_25
CanAnil3,77-1,525.4,1,1,4,134,20,198.3,1,1,6,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_134
CanAnil3,77-1,6622.1,3,6,7,229,15,72,1,1,2,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_229
CanAnil3,77-1,6624,3,6,7,229,15,168,1,1,1,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_229
CanAnil3,77-1,6623.2,3,6,7,229,15,120,1,1,5,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_229
CanAnil3,77-1,91.3,1,1,1,24,15,150.3,1,1,5,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_24
CanAnil3,77-1,2787.1,2,3,3,75,10,157.9,1,1,9,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_75
CanAnil3,77-1,2895.8,2,3,3,108,20,157.9,1,1,9,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_108
CanAnil3,77-1,6221.2,3,6,2,58,20,120,1,1,3,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_58
CanAnil3,77-1,109.2,1,1,1,29,0,150.3,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_29
CanAnil3,77-1,109.1,1,1,1,29,0,150.3,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_29
CanAnil3,77-1,109.5,1,1,1,29,0,150.3,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_29
CanAnil3,77-1,2788,2,3,3,75,10,60.9,1,1,1,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_75
CanAnil3,77-1,109.3,1,1,1,29,0,150.3,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_29
CanAnil3,77-1,2689.7,2,3,2,47,0,157.8,1,1,8,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_47
CanAnil3,77-1,2691,2,3,2,47,0,496,0,0,1,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_47
CanAnil3,77-1,2787.2,2,3,3,75,10,157.9,1,1,9,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_75
CanAnil3,77-1,109.7,1,1,1,29,0,150.3,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_29
CanAnil3,77-1,6625,3,6,7,229,15,215.7,1,1,1,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,6_229
CanAnil3,77-1,2689.6,2,3,2,47,0,157.8,1,1,8,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_47
CanAnil3,77-1,4382.2,2,3,9,295,15,156.7,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_295
CanAnil3,77-1,2787.5,2,3,3,75,10,157.9,1,1,9,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_75
CanAnil3,77-1,2787.6,2,3,3,75,10,157.9,1,1,9,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_75
CanAnil3,77-1,4382.1,2,3,9,295,15,156.7,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_295
CanAnil3,77-1,4382.4,2,3,9,295,15,156.7,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_295
CanAnil3,77-1,109,1,1,1,29,0,150.3,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_29
CanAnil3,77-1,4382.9,2,3,9,295,15,156.7,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_295
CanAnil3,77-1,4382.8,2,3,9,295,15,156.7,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_295
CanAnil3,77-1,4382.3,2,3,9,295,15,156.7,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_295
CanAnil3,77-1,2787.7,2,3,3,75,10,157.9,1,1,9,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_75
CanAnil3,77-1,2690,2,3,2,47,0,60.7,1,1,1,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_47
CanAnil3,77-1,4382.7,2,3,9,295,15,156.7,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_295
CanAnil3,77-1,2787.4,2,3,3,75,10,157.9,1,1,9,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_75
CanAnil3,77-1,4382.5,2,3,9,295,15,156.7,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_295
CanAnil3,77-1,2787.3,2,3,3,75,10,157.9,1,1,9,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,3_75
CanAnil3,77-1,109.9,1,1,1,29,0,150.3,1,1,10,14CRo77-1,11/10/14,CRo,wcoast,CRo_1,landrace,Costeno Rojo,Plantation,Dry,1_29
