"","sampleid","line","X","rep","run","shelf","plate","trt","end","status","viable","number","pedigree","planting.date","landrace.abb","region","pop","population.type","landrace.name","cultivation","main.use"
"16719","CanSPablo7","184-1",6792.3,3,6,9,306,20,264.06,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16720","CanSPablo7","184-1",4456,2,3,9,319,15,496,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16721","CanSPablo7","184-1",7920,4,8,2,54,0,500,0,0,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16722","CanSPablo7","184-1",3095.2,2,3,5,174,0,496,0,0,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16723","CanSPablo7","184-1",6120.3,3,6,1,11,0,215.66,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16724","CanSPablo7","184-1",1159,1,1,9,301,0,542.5,0,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16725","CanSPablo7","184-1",6120.2,3,6,1,11,0,215.66,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16726","CanSPablo7","184-1",2833,2,3,3,89,20,157.8666667,1,1,6,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16727","CanSPablo7","184-1",260.1,1,1,2,68,15,150.4,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16728","CanSPablo7","184-1",7993,4,8,3,74,20,308.1666667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16729","CanSPablo7","184-1",2833.1,2,3,3,89,20,157.8666667,1,1,6,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16730","CanSPablo7","184-1",277,1,1,2,72,20,542.5,0,0,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16731","CanSPablo7","184-1",4237.1,2,3,7,246,10,496,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16732","CanSPablo7","184-1",276.1,1,1,2,72,20,342.1333333,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16733","CanSPablo7","184-1",7916,4,8,2,54,0,163.5,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16734","CanSPablo7","184-1",274.1,1,1,2,72,20,198.1666667,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16735","CanSPablo7","184-1",7918.2,4,8,2,54,0,308.1666667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16736","CanSPablo7","184-1",4909,3,6,1,11,0,528,0,0,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16737","CanSPablo7","184-1",4455.2,2,3,9,319,15,156.7,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16738","CanSPablo7","184-1",2834,2,3,3,89,20,496,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16739","CanSPablo7","184-1",4236.4,2,3,7,246,10,157.6166667,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16740","CanSPablo7","184-1",3093,2,3,5,174,0,157.5,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16741","CanSPablo7","184-1",8394,4,8,6,205,10,114.25,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16742","CanSPablo7","184-1",7991,4,8,3,74,20,211,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16743","CanSPablo7","184-1",260.2,1,1,2,68,15,150.4,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16744","CanSPablo7","184-1",260.6,1,1,2,68,15,150.4,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16745","CanSPablo7","184-1",2832.1,2,3,3,89,20,206.75,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16746","CanSPablo7","184-1",750.2,1,1,6,191,10,102.0666667,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16747","CanSPablo7","184-1",752,1,1,6,191,10,542.5,0,0,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16748","CanSPablo7","184-1",7918.1,4,8,2,54,0,308.1666667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16749","CanSPablo7","184-1",5233,3,6,9,306,20,528,0,0,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16750","CanSPablo7","184-1",4455,2,3,9,319,15,156.7,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16751","CanSPablo7","184-1",1158,1,1,9,301,0,246.3333333,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16752","CanSPablo7","184-1",1158.1,1,1,9,301,0,246.3333333,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16753","CanSPablo7","184-1",7739.2,4,8,1,2,15,211,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16754","CanSPablo7","184-1",7996,4,8,3,74,20,500,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16755","CanSPablo7","184-1",4236.5,2,3,7,246,10,157.6166667,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16756","CanSPablo7","184-1",2832,2,3,3,89,20,206.75,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16757","CanSPablo7","184-1",7742,4,8,1,2,15,500,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16758","CanSPablo7","184-1",275.1,1,1,2,72,20,245.9666667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16759","CanSPablo7","184-1",4237,2,3,7,246,10,496,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16760","CanSPablo7","184-1",4236.6,2,3,7,246,10,157.6166667,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16761","CanSPablo7","184-1",275.2,1,1,2,72,20,245.9666667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16762","CanSPablo7","184-1",4236.7,2,3,7,246,10,157.6166667,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16763","CanSPablo7","184-1",4909.1,3,6,1,11,0,528,0,0,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16764","CanSPablo7","184-1",4981,3,6,3,77,15,528,0,0,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16765","CanSPablo7","184-1",6443.2,3,6,5,152,10,120.03,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16766","CanSPablo7","184-1",6443,3,6,5,152,10,120.03,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16767","CanSPablo7","184-1",274.2,1,1,2,72,20,198.1666667,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16768","CanSPablo7","184-1",7741,4,8,1,2,15,308.1666667,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16769","CanSPablo7","184-1",274.3,1,1,2,72,20,198.1666667,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16770","CanSPablo7","184-1",8396,4,8,6,205,10,258,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16771","CanSPablo7","184-1",7742.1,4,8,1,2,15,500,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16772","CanSPablo7","184-1",7740,4,8,1,2,15,257,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16773","CanSPablo7","184-1",4982,3,6,3,77,15,528,0,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16774","CanSPablo7","184-1",6444.2,3,6,5,152,10,167.99,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16775","CanSPablo7","184-1",750.3,1,1,6,191,10,102.0666667,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16776","CanSPablo7","184-1",8395.5,4,8,6,205,10,163.6666667,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16777","CanSPablo7","184-1",6272,3,6,3,77,15,456.02,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16778","CanSPablo7","184-1",6443.1,3,6,5,152,10,120.03,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16779","CanSPablo7","184-1",4981.2,3,6,3,77,15,528,0,0,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16780","CanSPablo7","184-1",4909.2,3,6,1,11,0,528,0,0,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16781","CanSPablo7","184-1",4981.1,3,6,3,77,15,528,0,0,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16782","CanSPablo7","184-1",7741.1,4,8,1,2,15,308.1666667,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16783","CanSPablo7","184-1",3093.2,2,3,5,174,0,157.5,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16784","CanSPablo7","184-1",751,1,1,6,191,10,150.5666667,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16785","CanSPablo7","184-1",7917.3,4,8,2,54,0,211,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16786","CanSPablo7","184-1",6792,3,6,9,306,20,264.06,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16787","CanSPablo7","184-1",6271,3,6,3,77,15,264.06,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16788","CanSPablo7","184-1",8395.4,4,8,6,205,10,163.6666667,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16789","CanSPablo7","184-1",750,1,1,6,191,10,102.0666667,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16790","CanSPablo7","184-1",1156,1,1,9,301,0,150.7333333,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16791","CanSPablo7","184-1",6270,3,6,3,77,15,215.66,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16792","CanSPablo7","184-1",7919,4,8,2,54,0,404,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16793","CanSPablo7","184-1",7739,4,8,1,2,15,211,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16794","CanSPablo7","184-1",751.4,1,1,6,191,10,150.5666667,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16795","CanSPablo7","184-1",4455.6,2,3,9,319,15,156.7,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16796","CanSPablo7","184-1",5233.3,3,6,9,306,20,528,0,0,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16797","CanSPablo7","184-1",6119,3,6,1,11,0,167.99,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16798","CanSPablo7","184-1",1156.1,1,1,9,301,0,150.7333333,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16799","CanSPablo7","184-1",5233.2,3,6,9,306,20,528,0,0,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16800","CanSPablo7","184-1",6792.4,3,6,9,306,20,264.06,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16801","CanSPablo7","184-1",1160,1,1,9,301,0,542.5,0,0,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16802","CanSPablo7","184-1",3095,2,3,5,174,0,496,0,0,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16803","CanSPablo7","184-1",751.3,1,1,6,191,10,150.5666667,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16804","CanSPablo7","184-1",3092,2,3,5,174,0,349.8833333,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16805","CanSPablo7","184-1",6444,3,6,5,152,10,167.99,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16806","CanSPablo7","184-1",6270.1,3,6,3,77,15,215.66,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16807","CanSPablo7","184-1",7917.1,4,8,2,54,0,211,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16808","CanSPablo7","184-1",8395.1,4,8,6,205,10,163.6666667,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16809","CanSPablo7","184-1",275,1,1,2,72,20,245.9666667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16810","CanSPablo7","184-1",7994,4,8,3,74,20,404,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16811","CanSPablo7","184-1",261,1,1,2,68,15,198.1666667,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16812","CanSPablo7","184-1",261.1,1,1,2,68,15,198.1666667,1,1,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16813","CanSPablo7","184-1",5072.1,3,6,5,152,10,528,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16814","CanSPablo7","184-1",7917,4,8,2,54,0,211,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16815","CanSPablo7","184-1",8395.6,4,8,6,205,10,163.6666667,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16816","CanSPablo7","184-1",751.2,1,1,6,191,10,150.5666667,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16817","CanSPablo7","184-1",6443.4,3,6,5,152,10,120.03,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16818","CanSPablo7","184-1",4236,2,3,7,246,10,157.6166667,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16819","CanSPablo7","184-1",7993.1,4,8,3,74,20,308.1666667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16820","CanSPablo7","184-1",7739.3,4,8,1,2,15,211,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16821","CanSPablo7","184-1",7996.1,4,8,3,74,20,500,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16822","CanSPablo7","184-1",262,1,1,2,68,15,542.5,0,0,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16823","CanSPablo7","184-1",260.4,1,1,2,68,15,150.4,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16824","CanSPablo7","184-1",5072,3,6,5,152,10,528,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16825","CanSPablo7","184-1",6792.1,3,6,9,306,20,264.06,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16826","CanSPablo7","184-1",4236.1,2,3,7,246,10,157.6166667,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16827","CanSPablo7","184-1",6793,3,6,9,306,20,312.03,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16828","CanSPablo7","184-1",6792.2,3,6,9,306,20,264.06,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16829","CanSPablo7","184-1",8395.3,4,8,6,205,10,163.6666667,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16830","CanSPablo7","184-1",7739.1,4,8,1,2,15,211,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16831","CanSPablo7","184-1",6269,3,6,3,77,15,167.99,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16832","CanSPablo7","184-1",8395.2,4,8,6,205,10,163.6666667,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16833","CanSPablo7","184-1",4236.2,2,3,7,246,10,157.6166667,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16834","CanSPablo7","184-1",4456.1,2,3,9,319,15,496,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16835","CanSPablo7","184-1",2833.2,2,3,3,89,20,157.8666667,1,1,6,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16836","CanSPablo7","184-1",1157.2,1,1,9,301,0,198.6166667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16837","CanSPablo7","184-1",2833.4,2,3,3,89,20,157.8666667,1,1,6,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16838","CanSPablo7","184-1",3093.3,2,3,5,174,0,157.5,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16839","CanSPablo7","184-1",1157,1,1,9,301,0,198.6166667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16840","CanSPablo7","184-1",4455.5,2,3,9,319,15,156.7,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16841","CanSPablo7","184-1",1156.2,1,1,9,301,0,150.7333333,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16842","CanSPablo7","184-1",4455.4,2,3,9,319,15,156.7,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16843","CanSPablo7","184-1",4455.3,2,3,9,319,15,156.7,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16844","CanSPablo7","184-1",2833.5,2,3,3,89,20,157.8666667,1,1,6,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16845","CanSPablo7","184-1",5233.1,3,6,9,306,20,528,0,0,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16846","CanSPablo7","184-1",8397,4,8,6,205,10,500,0,0,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16847","CanSPablo7","184-1",1157.1,1,1,9,301,0,198.6166667,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16848","CanSPablo7","184-1",3094,2,3,5,174,0,496,0,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16849","CanSPablo7","184-1",3091,2,3,5,174,0,494.6,1,1,1,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16850","CanSPablo7","184-1",4455.1,2,3,9,319,15,156.7,1,1,8,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16851","CanSPablo7","184-1",6444.1,3,6,5,152,10,167.99,1,1,3,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16852","CanSPablo7","184-1",750.1,1,1,6,191,10,102.0666667,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16853","CanSPablo7","184-1",274,1,1,2,72,20,198.1666667,1,1,4,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16854","CanSPablo7","184-1",6443.3,3,6,5,152,10,120.03,1,1,5,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16855","CanSPablo7","184-1",2834.1,2,3,3,89,20,496,0,0,2,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16856","CanSPablo7","184-1",260.3,1,1,2,68,15,150.4,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
"16857","CanSPablo7","184-1",260,1,1,2,68,15,150.4,1,1,7,"14Tav184-1","11/10/14","Tav","central valleys","Tav_37","landrace","Taviche","Milpa","Dry"
