,sampleid,line,X,rep,run,shelf,plate,trt,end,status,number,pedigree,planting.date,landrace.abb,region,pop,population.type,landrace.name,cultivation,main.use
20384,CfrLaguna1,100-2,8669.1,4,8,7,218,10,308.5,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20385,CfrLaguna1,100-2,4096,2,4,9,296,20,303.62,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20386,CfrLaguna1,100-2,8807,4,8,8,259,0,500,0,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20387,CfrLaguna1,100-2,90.2,1,1,1,25,10,437.6333333,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20388,CfrLaguna1,100-2,6506,3,6,6,207,20,528,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20389,CfrLaguna1,100-2,8806,4,8,8,259,0,308.8333333,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20390,CfrLaguna1,100-2,6547,3,6,7,220,10,528,0,7,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20391,CfrLaguna1,100-2,8012,4,8,1,34,15,114.25,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20392,CfrLaguna1,100-2,8805.3,4,8,8,259,0,258,1,4,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20393,CfrLaguna1,100-2,8668,4,8,7,218,10,258,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20394,CfrLaguna1,100-2,87.1,1,1,1,25,10,245.9666667,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20395,CfrLaguna1,100-2,4097.3,2,4,9,296,20,497.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20396,CfrLaguna1,100-2,6286.1,3,6,5,162,15,264.06,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20397,CfrLaguna1,100-2,4097.6,2,4,9,296,20,497.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20398,CfrLaguna1,100-2,453.2,1,1,4,131,20,542.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20399,CfrLaguna1,100-2,608.2,1,1,5,174,0,295.15,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20400,CfrLaguna1,100-2,6505.1,3,6,6,207,20,527.81,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20401,CfrLaguna1,100-2,3793.5,2,4,6,184,15,497.5,0,7,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20402,CfrLaguna1,100-2,3793,2,4,6,184,15,497.5,0,7,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20403,CfrLaguna1,100-2,558,1,1,5,160,15,390.2,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20404,CfrLaguna1,100-2,8671,4,8,7,218,10,500,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20405,CfrLaguna1,100-2,3791,2,4,6,184,15,353.73,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20406,CfrLaguna1,100-2,88,1,1,1,25,10,342.0333333,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20407,CfrLaguna1,100-2,89,1,1,1,25,10,389.8833333,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20408,CfrLaguna1,100-2,3584.4,2,4,4,111,0,497.5,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20409,CfrLaguna1,100-2,4097.1,2,4,9,296,20,497.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20410,CfrLaguna1,100-2,4097,2,4,9,296,20,497.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20411,CfrLaguna1,100-2,559.1,1,1,5,160,15,438.45,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20412,CfrLaguna1,100-2,6506.3,3,6,6,207,20,528,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20413,CfrLaguna1,100-2,8014,4,8,1,34,15,500,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20414,CfrLaguna1,100-2,3793.6,2,4,6,184,15,497.5,0,7,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20415,CfrLaguna1,100-2,3584,2,4,4,111,0,497.5,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20416,CfrLaguna1,100-2,8667,4,8,7,218,10,211,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20417,CfrLaguna1,100-2,6506.2,3,6,6,207,20,528,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20418,CfrLaguna1,100-2,3584.3,2,4,4,111,0,497.5,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20419,CfrLaguna1,100-2,3310,2,4,1,20,10,160.53,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20420,CfrLaguna1,100-2,8015,4,8,1,34,15,500,0,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20421,CfrLaguna1,100-2,4097.2,2,4,9,296,20,497.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20422,CfrLaguna1,100-2,8014.4,4,8,1,34,15,500,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20423,CfrLaguna1,100-2,559.2,1,1,5,160,15,438.45,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20424,CfrLaguna1,100-2,6547.5,3,6,7,220,10,528,0,7,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20425,CfrLaguna1,100-2,453.4,1,1,4,131,20,542.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20426,CfrLaguna1,100-2,89.1,1,1,1,25,10,389.8833333,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20427,CfrLaguna1,100-2,453.5,1,1,4,131,20,542.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20428,CfrLaguna1,100-2,560.2,1,1,5,160,15,542.5,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20429,CfrLaguna1,100-2,6506.1,3,6,6,207,20,528,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20430,CfrLaguna1,100-2,4097.4,2,4,9,296,20,497.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20431,CfrLaguna1,100-2,8803,4,8,8,259,0,164,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20432,CfrLaguna1,100-2,609,1,1,5,174,0,342.35,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20433,CfrLaguna1,100-2,3584.2,2,4,4,111,0,497.5,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20434,CfrLaguna1,100-2,6286,3,6,5,162,15,264.06,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20435,CfrLaguna1,100-2,6285.1,3,6,5,162,15,167.99,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20436,CfrLaguna1,100-2,89.2,1,1,1,25,10,389.8833333,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20437,CfrLaguna1,100-2,3793.3,2,4,6,184,15,497.5,0,7,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20438,CfrLaguna1,100-2,4097.7,2,4,9,296,20,497.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20439,CfrLaguna1,100-2,560.4,1,1,5,160,15,542.5,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20440,CfrLaguna1,100-2,453.6,1,1,4,131,20,542.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20441,CfrLaguna1,100-2,560,1,1,5,160,15,542.5,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20442,CfrLaguna1,100-2,90.1,1,1,1,25,10,437.6333333,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20443,CfrLaguna1,100-2,3310.2,2,4,1,20,10,160.53,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20444,CfrLaguna1,100-2,559,1,1,5,160,15,438.45,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20445,CfrLaguna1,100-2,4096.1,2,4,9,296,20,303.62,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20446,CfrLaguna1,100-2,453.7,1,1,4,131,20,542.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20447,CfrLaguna1,100-2,3311,2,4,1,20,10,497.5,0,6,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20448,CfrLaguna1,100-2,453.1,1,1,4,131,20,542.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20449,CfrLaguna1,100-2,453.3,1,1,4,131,20,542.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20450,CfrLaguna1,100-2,3310.1,2,4,1,20,10,160.53,1,3,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20451,CfrLaguna1,100-2,4097.5,2,4,9,296,20,497.5,0,8,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20452,CfrLaguna1,100-2,6506.4,3,6,6,207,20,528,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20453,CfrLaguna1,100-2,560.3,1,1,5,160,15,542.5,0,5,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20454,CfrLaguna1,100-2,8013.1,4,8,1,34,15,308.1666667,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20455,CfrLaguna1,100-2,8670,4,8,7,218,10,356.75,1,1,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20456,CfrLaguna1,100-2,8669,4,8,7,218,10,308.5,1,2,14FBo100-2,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20457,CfrLaguna1,100-1,128.3,1,1,1,35,15,542.5,0,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20458,CfrLaguna1,100-1,8623.2,4,8,6,208,0,163.6666667,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20459,CfrLaguna1,100-1,2755.1,2,3,5,147,10,157.5,1,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20460,CfrLaguna1,100-1,7162.1,4,7,2,40,0,298.75,1,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20461,CfrLaguna1,100-1,3185.2,2,3,9,299,10,300.75,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20462,CfrLaguna1,100-1,5938,3,6,3,90,0,528,0,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20463,CfrLaguna1,100-1,8291.2,4,8,4,110,10,114.25,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20464,CfrLaguna1,100-1,1441.2,1,2,3,99,0,302.9,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20465,CfrLaguna1,100-1,755.1,1,1,7,223,10,295.3833333,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20466,CfrLaguna1,100-1,8682.2,4,8,7,221,10,164,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20467,CfrLaguna1,100-1,3884,2,4,7,217,0,256.85,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20468,CfrLaguna1,100-1,3319,2,4,1,24,15,304.1,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20469,CfrLaguna1,100-1,8534.1,4,8,6,183,0,308.5,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20470,CfrLaguna1,100-1,3213.2,2,3,9,307,0,253.5666667,1,5,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20471,CfrLaguna1,100-1,5178.3,3,5,7,248,0,207,1,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20472,CfrLaguna1,100-1,3214.2,2,3,9,307,0,205.45,1,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20473,CfrLaguna1,100-1,3214.3,2,3,9,307,0,205.45,1,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20474,CfrLaguna1,100-1,1925,1,2,7,228,10,542.35,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20475,CfrLaguna1,100-1,8912,4,8,8,286,20,258,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20476,CfrLaguna1,100-1,8913,4,8,8,286,20,404,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20477,CfrLaguna1,100-1,3391.1,2,4,2,48,15,160.32,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20478,CfrLaguna1,100-1,2253,1,2,9,312,15,302.2333333,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20479,CfrLaguna1,100-1,8219.7,4,8,3,90,20,500,0,8,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20480,CfrLaguna1,100-1,3554.4,2,4,3,100,20,497.5,0,8,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20481,CfrLaguna1,100-1,7652.2,4,7,6,181,10,503,0,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20482,CfrLaguna1,100-1,5345,3,5,8,284,15,522,0,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20483,CfrLaguna1,100-1,7725.1,4,7,6,196,10,298.75,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20484,CfrLaguna1,100-1,7725.2,4,7,6,196,10,298.75,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20485,CfrLaguna1,100-1,6976.2,3,6,9,317,20,528,0,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20486,CfrLaguna1,100-1,3898.1,2,4,7,221,0,256.85,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20487,CfrLaguna1,100-1,1543,1,2,4,125,15,107.8,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20488,CfrLaguna1,100-1,3899,2,4,7,221,0,208.77,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20489,CfrLaguna1,100-1,8285,4,8,4,109,15,258,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20490,CfrLaguna1,100-1,3278.6,2,4,1,8,20,497.5,0,8,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20491,CfrLaguna1,100-1,3832.1,2,4,6,201,20,497.5,0,9,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20492,CfrLaguna1,100-1,3832.2,2,4,6,201,20,497.5,0,9,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20493,CfrLaguna1,100-1,3514,2,4,3,89,10,353.93,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20494,CfrLaguna1,100-1,128,1,1,1,35,15,542.5,0,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20495,CfrLaguna1,100-1,2793,2,3,5,160,20,301.7333333,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20496,CfrLaguna1,100-1,2793.1,2,3,5,160,20,301.7333333,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20497,CfrLaguna1,100-1,8194,4,8,3,82,10,258,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20498,CfrLaguna1,100-1,3370.2,2,4,2,41,0,256.42,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20499,CfrLaguna1,100-1,307,1,1,3,90,15,437.9,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20500,CfrLaguna1,100-1,3371.1,2,4,2,41,0,208.25,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20501,CfrLaguna1,100-1,9044,4,8,9,314,20,500,0,9,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20502,CfrLaguna1,100-1,2796.1,2,3,5,160,20,496,0,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20503,CfrLaguna1,100-1,2688,2,3,4,124,0,350.7666667,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20504,CfrLaguna1,100-1,8751,4,8,7,246,15,500,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20505,CfrLaguna1,100-1,8750.1,4,8,7,246,15,453,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20506,CfrLaguna1,100-1,9044.8,4,8,9,314,20,500,0,9,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20507,CfrLaguna1,100-1,2690.2,2,3,4,124,0,255.2333333,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20508,CfrLaguna1,100-1,5177,3,5,7,248,0,61.75,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20509,CfrLaguna1,100-1,1288,1,2,2,57,15,349.8,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20510,CfrLaguna1,100-1,139.2,1,1,2,38,15,542.5,0,8,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20511,CfrLaguna1,100-1,139.3,1,1,2,38,15,542.5,0,8,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20512,CfrLaguna1,100-1,7576.1,4,7,5,159,15,153.75,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20513,CfrLaguna1,100-1,7577,4,7,5,159,15,203.6666667,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20514,CfrLaguna1,100-1,3898,2,4,7,221,0,256.85,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20515,CfrLaguna1,100-1,8863.1,4,8,8,275,0,114.25,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20516,CfrLaguna1,100-1,127,1,1,1,35,15,437.6333333,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20517,CfrLaguna1,100-1,2487.2,2,3,2,57,15,254.7833333,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20518,CfrLaguna1,100-1,2488,2,3,2,57,15,157.7833333,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20519,CfrLaguna1,100-1,2488.1,2,3,2,57,15,157.7833333,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20520,CfrLaguna1,100-1,2488.2,2,3,2,57,15,157.7833333,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20521,CfrLaguna1,100-1,1287.2,1,2,2,57,15,303.15,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20522,CfrLaguna1,100-1,8193,4,8,3,82,10,211,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20523,CfrLaguna1,100-1,8193.1,4,8,3,82,10,211,1,2,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20524,CfrLaguna1,100-1,2795,2,3,5,160,20,157.5,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20525,CfrLaguna1,100-1,2796,2,3,5,160,20,496,0,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20526,CfrLaguna1,100-1,5173,3,5,7,247,10,156.75,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20527,CfrLaguna1,100-1,5174.1,3,5,7,247,10,207,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20528,CfrLaguna1,100-1,3513,2,4,3,89,10,401.95,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20529,CfrLaguna1,100-1,8191.2,4,8,3,82,10,114.25,1,3,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20530,CfrLaguna1,100-1,391.1,1,1,4,114,0,246.1,1,4,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20531,CfrLaguna1,100-1,3278.7,2,4,1,8,20,497.5,0,8,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20532,CfrLaguna1,100-1,8192,4,8,3,82,10,163.6666667,1,1,14FBo100-1,11/10/14,FBo,ecoast,FBo_9,landrace,Chile Bolita,Backyard,Fresh
20533,CfrPind1,109-1,6376,3,6,6,183,15,312.03,1,1,14Mir109-1,11/10/14,Mir,ecoast,Mir_12,landrace,Mirasol,Backyard,Fresh
20534,CfrPind1,109-1,6377,3,6,6,183,15,528,0,3,14Mir109-1,11/10/14,Mir,ecoast,Mir_12,landrace,Mirasol,Backyard,Fresh
20535,CfrPind1,109-1,2059,1,2,8,263,0,205.5166667,1,4,14Mir109-1,11/10/14,Mir,ecoast,Mir_12,landrace,Mirasol,Backyard,Fresh
20536,CfrPind1,109-1,2059.1,1,2,8,263,0,205.5166667,1,4,14Mir109-1,11/10/14,Mir,ecoast,Mir_12,landrace,Mirasol,Backyard,Fresh
20537,CfrPind1,109-1,3518,2,4,3,90,15,497.15,1,1,14Mir109-1,11/10/14,Mir,ecoast,Mir_12,landrace,Mirasol,Backyard,Fresh
20538,CfrPind1,109-1,8081,4,8,2,52,10,211,1,3,14Mir109-1,11/10/14,Mir,ecoast,Mir_12,landrace,Mirasol,Backyard,Fresh
20539,CfrPind1,109-1,2060,1,2,8,263,0,253.7166667,1,2,14Mir109-1,11/10/14,Mir,ecoast,Mir_12,landrace,Mirasol,Backyard,Fresh
20540,CfrPind1,109-1,3394.1,2,4,2,49,0,303.88,1,4,14Mir109-1,11/10/14,Mir,ecoast,Mir_12,landrace,Mirasol,Backyard,Fresh
